DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1783,Tetracycline,DDInter725,Ferrous fumarate,Moderate
DDInter1783,Tetracycline,DDInter726,Ferrous gluconate,Moderate
DDInter1783,Tetracycline,DDInter727,Ferrous sulfate anhydrous,Moderate
DDInter1202,Metronidazole,DDInter745,Fludarabine,Moderate
DDInter757,Fluorouracil,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter769,Fluvastatin,Moderate
DDInter1202,Metronidazole,DDInter783,Fosphenytoin,Moderate
DDInter802,Galantamine,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1682,Sodium aurothiomalate,Moderate
DDInter1202,Metronidazole,DDInter882,Hydralazine,Moderate
DDInter1202,Metronidazole,DDInter893,Hydroxychloroquine,Moderate
DDInter923,Infliximab,DDInter1202,Metronidazole,Moderate
DDInter934,Insulin human,DDInter1783,Tetracycline,Moderate
DDInter1783,Tetracycline,DDInter929,Insulin aspart (aspart),Moderate
DDInter1783,Tetracycline,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter932,Insulin glargine,DDInter1783,Tetracycline,Moderate
DDInter936,Insulin human (isophane),DDInter1783,Tetracycline,Moderate
DDInter940,Insulin lispro,DDInter1783,Tetracycline,Moderate
DDInter941,Insulin lispro (protamine),DDInter1783,Tetracycline,Moderate
DDInter937,Insulin human (regular),DDInter1783,Tetracycline,Moderate
DDInter939,Insulin human (zinc),DDInter1783,Tetracycline,Moderate
DDInter938,Insulin human (zinc extended),DDInter1783,Tetracycline,Moderate
DDInter942,"Interferon alfa-2a, Recombinant",DDInter1202,Metronidazole,Moderate
DDInter943,Interferon alfa-2b,DDInter1202,Metronidazole,Moderate
DDInter944,Interferon alfa-n1,DDInter1202,Metronidazole,Moderate
DDInter946,Interferon alfacon-1,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter1202,Metronidazole,DDInter986,Isoniazid,Moderate
DDInter1783,Tetracycline,DDInter1005,Kaolin,Moderate
DDInter1783,Tetracycline,DDInter1017,Lactobacillus acidophilus,Moderate
DDInter1202,Metronidazole,DDInter1033,Leflunomide,Moderate
DDInter1202,Metronidazole,DDInter1054,Levodopa,Moderate
DDInter1073,Linezolid,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1081,Lithium carbonate,Moderate
DDInter1783,Tetracycline,DDInter1085,Lomitapide,Major
DDInter1098,Lovastatin,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1112,Magaldrate,Moderate
DDInter1783,Tetracycline,DDInter1113,Magnesium carbonate,Moderate
DDInter1783,Tetracycline,DDInter1114,Magnesium chloride,Moderate
DDInter1783,Tetracycline,DDInter1115,Magnesium citrate,Moderate
DDInter1783,Tetracycline,DDInter1116,Magnesium gluconate,Moderate
DDInter1783,Tetracycline,DDInter1118,Magnesium hydroxide,Moderate
DDInter1783,Tetracycline,DDInter1119,Magnesium oxide,Moderate
DDInter1120,Magnesium sulfate,DDInter1783,Tetracycline,Moderate
DDInter1128,Mebendazole,DDInter1202,Metronidazole,Moderate
DDInter1190,Methylphenobarbital,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1195,Meticillin,Moderate
DDInter1174,Methotrexate,DDInter1783,Tetracycline,Moderate
DDInter1177,Methoxsalen,DDInter1783,Tetracycline,Moderate
DDInter1783,Tetracycline,DDInter1179,Methoxyflurane,Major
DDInter1187,Methylergometrine,DDInter1783,Tetracycline,Moderate
DDInter1194,Methysergide,DDInter1783,Tetracycline,Moderate
DDInter1783,Tetracycline,DDInter1207,Mezlocillin,Moderate
DDInter1224,Minocycline,DDInter213,Bismuth subcitrate potassium,Moderate
DDInter1783,Tetracycline,DDInter1228,Mipomersen,Major
DDInter1783,Tetracycline,DDInter1235,Mivacurium,Moderate
DDInter1242,Montelukast,DDInter1202,Metronidazole,Moderate
DDInter1251,Mycophenolate mofetil,DDInter1783,Tetracycline,Moderate
DDInter1256,Nafcillin,DDInter1783,Tetracycline,Moderate
DDInter1269,Nateglinide,DDInter1202,Metronidazole,Moderate
DDInter1303,Nitrofurantoin,DDInter1202,Metronidazole,Moderate
DDInter1354,Oxacillin,DDInter1783,Tetracycline,Moderate
DDInter1355,Oxaliplatin,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1363,Oxtriphylline,Moderate
DDInter1783,Tetracycline,DDInter1385,Pancuronium,Moderate
DDInter1404,Pegaspargase,DDInter1783,Tetracycline,Moderate
DDInter1407,Peginterferon alfa-2a,DDInter1202,Metronidazole,Moderate
DDInter1408,Peginterferon alfa-2b,DDInter1202,Metronidazole,Moderate
DDInter1423,Pentobarbital,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1435,Pexidartinib,Major
DDInter1460,Phenytoin,DDInter1202,Metronidazole,Moderate
DDInter1474,Piperacillin,DDInter1783,Tetracycline,Moderate
DDInter1493,Porfimer sodium,DDInter1783,Tetracycline,Moderate
DDInter1783,Tetracycline,DDInter1498,Potassium citrate,Moderate
DDInter1509,Pravastatin,DDInter1202,Metronidazole,Moderate
DDInter1521,Primidone,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1554,Quinapril,Moderate
DDInter1783,Tetracycline,DDInter1569,Ranitidine (bismuth citrate),Moderate
DDInter1589,Rifabutin,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1590,Rifampicin,Moderate
DDInter1202,Metronidazole,DDInter1592,Rifapentine,Moderate
DDInter1607,Ritonavir,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1610,Rivastigmine,Moderate
DDInter1612,Rocuronium,DDInter1783,Tetracycline,Moderate
DDInter1202,Metronidazole,DDInter1622,Rosuvastatin,Moderate
DDInter1650,Secobarbital,DDInter1202,Metronidazole,Moderate
DDInter1675,Simvastatin,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1681,Sodium acetate,Moderate
DDInter1783,Tetracycline,DDInter1683,Sodium bicarbonate,Moderate
DDInter1202,Metronidazole,DDInter954,Iodide I-131,Moderate
DDInter1783,Tetracycline,DDInter1015,Lactic acid,Moderate
DDInter1710,Stavudine,DDInter1202,Metronidazole,Moderate
DDInter1716,Succinylcholine,DDInter1783,Tetracycline,Moderate
DDInter1717,Sucralfate,DDInter1783,Tetracycline,Moderate
DDInter1734,Tacrine,DDInter1202,Metronidazole,Moderate
DDInter1735,Tacrolimus,DDInter1202,Metronidazole,Moderate
DDInter1765,Teniposide,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1789,Thalidomide,Moderate
DDInter1791,Theophylline,DDInter1783,Tetracycline,Moderate
DDInter1783,Tetracycline,DDInter1803,Ticarcillin,Moderate
DDInter1836,Torasemide,DDInter1202,Metronidazole,Moderate
DDInter1853,Tretinoin,DDInter1783,Tetracycline,Major
DDInter1783,Tetracycline,DDInter1883,Tromethamine,Moderate
DDInter1202,Metronidazole,DDInter1894,Typhoid vaccine (live),Major
DDInter1910,Valdecoxib,DDInter1202,Metronidazole,Moderate
DDInter1918,Vardenafil,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1922,Vecuronium,Moderate
DDInter1929,Verteporfin,DDInter1783,Tetracycline,Moderate
DDInter1936,Vinblastine,DDInter1202,Metronidazole,Moderate
DDInter1937,Vincristine,DDInter1202,Metronidazole,Moderate
DDInter1939,Vinorelbine,DDInter1202,Metronidazole,Moderate
DDInter1941,Vitamin A,DDInter1783,Tetracycline,Major
DDInter1951,Warfarin,DDInter1202,Metronidazole,Major
DDInter1955,Zafirlukast,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1956,Zalcitabine,Moderate
DDInter1783,Tetracycline,DDInter1963,Zinc acetate,Moderate
DDInter1783,Tetracycline,DDInter1964,Zinc chloride,Moderate
DDInter1783,Tetracycline,DDInter1965,Zinc gluconate,Moderate
DDInter1783,Tetracycline,DDInter1966,Zinc sulfate,Moderate
DDInter16,Acetohexamide,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter58,Aluminum hydroxide,Minor
DDInter216,Bisoprolol,DDInter138,Attapulgite,Minor
DDInter216,Bisoprolol,DDInter246,Budesonide,Moderate
DDInter270,Calcium acetate,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter271,Calcium carbonate,Moderate
DDInter216,Bisoprolol,DDInter273,Calcium citrate,Moderate
DDInter216,Bisoprolol,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter216,Bisoprolol,DDInter276,Calcium gluconate,Moderate
DDInter216,Bisoprolol,DDInter278,Calcium lactate,Moderate
DDInter216,Bisoprolol,DDInter279,Calcium Phosphate,Moderate
DDInter216,Bisoprolol,DDInter280,Canagliflozin,Moderate
DDInter216,Bisoprolol,DDInter364,Chlorpropamide,Moderate
DDInter380,Cimetidine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter397,Clidinium,Moderate
DDInter216,Bisoprolol,DDInter474,Dapagliflozin,Moderate
DDInter216,Bisoprolol,DDInter543,Dicyclomine,Moderate
DDInter216,Bisoprolol,DDInter581,Dolasetron,Major
DDInter601,Dronabinol,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter636,Empagliflozin,Moderate
DDInter216,Bisoprolol,DDInter650,Ephedrine,Moderate
DDInter216,Bisoprolol,DDInter669,Ertugliflozin,Moderate
DDInter825,Glimepiride,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter826,Glipizide,Moderate
DDInter216,Bisoprolol,DDInter831,Glyburide,Moderate
DDInter216,Bisoprolol,DDInter834,Glycopyrronium,Moderate
DDInter934,Insulin human,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter929,Insulin aspart (aspart),Moderate
DDInter216,Bisoprolol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter216,Bisoprolol,DDInter930,Insulin degludec,Moderate
DDInter216,Bisoprolol,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter216,Bisoprolol,Moderate
DDInter936,Insulin human (isophane),DDInter216,Bisoprolol,Moderate
DDInter940,Insulin lispro,DDInter216,Bisoprolol,Moderate
DDInter941,Insulin lispro (protamine),DDInter216,Bisoprolol,Moderate
DDInter937,Insulin human (regular),DDInter216,Bisoprolol,Moderate
DDInter939,Insulin human (zinc),DDInter216,Bisoprolol,Moderate
DDInter938,Insulin human (zinc extended),DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1005,Kaolin,Minor
DDInter216,Bisoprolol,DDInter1112,Magaldrate,Minor
DDInter216,Bisoprolol,DDInter1113,Magnesium carbonate,Minor
DDInter216,Bisoprolol,DDInter1118,Magnesium hydroxide,Minor
DDInter216,Bisoprolol,DDInter1119,Magnesium oxide,Minor
DDInter216,Bisoprolol,DDInter1149,Mepenzolate,Moderate
DDInter1245,Morphine (liposomal),DDInter216,Bisoprolol,Moderate
DDInter1253,Nabilone,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1269,Nateglinide,Moderate
DDInter216,Bisoprolol,DDInter1344,Opium,Moderate
DDInter216,Bisoprolol,DDInter1513,Prednisolone,Moderate
DDInter216,Bisoprolol,DDInter1515,Prednisone,Moderate
DDInter216,Bisoprolol,DDInter1535,Propantheline,Moderate
DDInter216,Bisoprolol,DDInter1581,Repaglinide,Moderate
DDInter216,Bisoprolol,DDInter1647,Scopolamine,Moderate
DDInter1717,Sucralfate,DDInter216,Bisoprolol,Minor
DDInter216,Bisoprolol,DDInter1826,Tolazamide,Moderate
DDInter216,Bisoprolol,DDInter1828,Tolbutamide,Moderate
DDInter1886,Trospium,DDInter216,Bisoprolol,Moderate
DDInter217,Bivalirudin,DDInter518,Dexfenfluramine,Moderate
DDInter217,Bivalirudin,DDInter717,Fenfluramine,Moderate
DDInter217,Bivalirudin,DDInter1665,Sibutramine,Moderate
DDInter219,Bleomycin,DDInter1055,Levofloxacin,Minor
DDInter1263,Naltrexone,DDInter220,Blinatumomab,Moderate
DDInter220,Blinatumomab,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter179,Bendroflumethiazide,DDInter279,Calcium Phosphate,Moderate
DDInter188,Benzthiazide,DDInter279,Calcium Phosphate,Moderate
DDInter192,Bepridil,DDInter279,Calcium Phosphate,Moderate
DDInter279,Calcium Phosphate,DDInter253,Burosumab,Major
DDInter1549,Pyridoxine,DDInter256,Butabarbital,Minor
DDInter1549,Pyridoxine,DDInter257,Butalbital,Minor
DDInter267,Calcipotriol (topical),DDInter279,Calcium Phosphate,Moderate
DDInter269,Calcitriol (topical),DDInter279,Calcium Phosphate,Moderate
DDInter303,Carteolol,DDInter279,Calcium Phosphate,Moderate
DDInter305,Carvedilol,DDInter279,Calcium Phosphate,Moderate
DDInter360,Chlorothiazide,DDInter279,Calcium Phosphate,Moderate
DDInter365,Chlorthalidone,DDInter279,Calcium Phosphate,Moderate
DDInter383,Cinoxacin,DDInter279,Calcium Phosphate,Moderate
DDInter384,Ciprofloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter489,Deferiprone,DDInter279,Calcium Phosphate,Moderate
DDInter279,Calcium Phosphate,DDInter495,Delafloxacin,Moderate
DDInter498,Demeclocycline,DDInter279,Calcium Phosphate,Moderate
DDInter553,Digitoxin,DDInter279,Calcium Phosphate,Moderate
DDInter554,Digoxin,DDInter279,Calcium Phosphate,Moderate
DDInter561,Diltiazem,DDInter279,Calcium Phosphate,Moderate
DDInter631,Eltrombopag,DDInter279,Calcium Phosphate,Moderate
DDInter644,Enoxacin,DDInter279,Calcium Phosphate,Moderate
DDInter279,Calcium Phosphate,DDInter661,Erdafitinib,Major
DDInter681,Estramustine,DDInter279,Calcium Phosphate,Moderate
DDInter698,Etidronic acid,DDInter279,Calcium Phosphate,Moderate
DDInter716,Felodipine,DDInter279,Calcium Phosphate,Moderate
DDInter809,Gatifloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter813,Gemifloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter842,Grepafloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter889,Hydroflumethiazide,DDInter279,Calcium Phosphate,Moderate
DDInter897,Ibandronate,DDInter279,Calcium Phosphate,Moderate
DDInter916,Indapamide,DDInter279,Calcium Phosphate,Moderate
DDInter993,Isradipine,DDInter279,Calcium Phosphate,Moderate
DDInter1013,Labetalol,DDInter279,Calcium Phosphate,Moderate
DDInter1045,Levamlodipine,DDInter279,Calcium Phosphate,Moderate
DDInter1549,Pyridoxine,DDInter1054,Levodopa,Moderate
DDInter1055,Levofloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1064,Levothyroxine,DDInter279,Calcium Phosphate,Moderate
DDInter1074,Liothyronine,DDInter279,Calcium Phosphate,Moderate
DDInter1075,Liotrix,DDInter279,Calcium Phosphate,Moderate
DDInter1084,Lomefloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1549,Pyridoxine,DDInter1173,Methohexital,Minor
DDInter1199,Metolazone,DDInter279,Calcium Phosphate,Moderate
DDInter1200,Metoprolol,DDInter279,Calcium Phosphate,Moderate
DDInter1224,Minocycline,DDInter279,Calcium Phosphate,Moderate
DDInter1247,Moxifloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1255,Nadolol,DDInter279,Calcium Phosphate,Moderate
DDInter1259,Nalidixic acid,DDInter279,Calcium Phosphate,Moderate
DDInter1271,Nebivolol,DDInter279,Calcium Phosphate,Moderate
DDInter1287,Nicardipine,DDInter279,Calcium Phosphate,Moderate
DDInter1295,Nimodipine,DDInter279,Calcium Phosphate,Moderate
DDInter1298,Nisoldipine,DDInter279,Calcium Phosphate,Moderate
DDInter1300,Nitisinone,DDInter818,Ginger,Moderate
DDInter1313,Norfloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1325,Ofloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter279,Calcium Phosphate,DDInter1336,Omadacycline,Moderate
DDInter1374,Oxytetracycline,DDInter279,Calcium Phosphate,Moderate
DDInter1384,Pancrelipase,DDInter771,Folic acid,Moderate
DDInter1399,Patiromer,DDInter279,Calcium Phosphate,Moderate
DDInter1417,Penbutolol,DDInter279,Calcium Phosphate,Moderate
DDInter1419,Penicillamine,DDInter279,Calcium Phosphate,Moderate
DDInter1549,Pyridoxine,DDInter1423,Pentobarbital,Minor
DDInter1471,Pindolol,DDInter279,Calcium Phosphate,Moderate
DDInter1490,Polythiazide,DDInter279,Calcium Phosphate,Moderate
DDInter1539,Propranolol,DDInter279,Calcium Phosphate,Moderate
DDInter279,Calcium Phosphate,DDInter1641,Sarecycline,Moderate
DDInter1549,Pyridoxine,DDInter1650,Secobarbital,Minor
DDInter1830,Tolevamer,DDInter279,Calcium Phosphate,Moderate
DDInter1704,Sotalol,DDInter279,Calcium Phosphate,Moderate
DDInter1705,Sparfloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1715,Strontium chloride Sr-89,DDInter279,Calcium Phosphate,Moderate
DDInter771,Folic acid,DDInter1725,Sulfasalazine,Minor
DDInter1549,Pyridoxine,DDInter1795,Thiopental,Minor
DDInter1799,"Thyroid, porcine",DDInter279,Calcium Phosphate,Moderate
DDInter1808,Tiludronic acid,DDInter279,Calcium Phosphate,Moderate
DDInter1809,Timolol,DDInter279,Calcium Phosphate,Moderate
DDInter1861,Trichlormethiazide,DDInter279,Calcium Phosphate,Moderate
DDInter1864,Triethylenetetramine,DDInter279,Calcium Phosphate,Moderate
DDInter1887,Trovafloxacin,DDInter279,Calcium Phosphate,Moderate
DDInter1928,Verapamil,DDInter279,Calcium Phosphate,Moderate
DDInter897,Ibandronate,DDInter58,Aluminum hydroxide,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter897,Ibandronate,Moderate
DDInter88,Amphotericin B (liposomal),DDInter897,Ibandronate,Moderate
DDInter897,Ibandronate,DDInter138,Attapulgite,Moderate
DDInter270,Calcium acetate,DDInter897,Ibandronate,Moderate
DDInter897,Ibandronate,DDInter271,Calcium carbonate,Moderate
DDInter897,Ibandronate,DDInter273,Calcium citrate,Moderate
DDInter897,Ibandronate,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter897,Ibandronate,DDInter276,Calcium gluconate,Moderate
DDInter897,Ibandronate,DDInter278,Calcium lactate,Moderate
DDInter897,Ibandronate,DDInter975,Iron,Moderate
DDInter897,Ibandronate,DDInter706,Exenatide,Moderate
DDInter897,Ibandronate,DDInter1004,Kanamycin,Moderate
DDInter897,Ibandronate,DDInter1005,Kaolin,Moderate
DDInter897,Ibandronate,DDInter1112,Magaldrate,Moderate
DDInter897,Ibandronate,DDInter1113,Magnesium carbonate,Moderate
DDInter897,Ibandronate,DDInter1114,Magnesium chloride,Moderate
DDInter897,Ibandronate,DDInter1115,Magnesium citrate,Moderate
DDInter897,Ibandronate,DDInter1116,Magnesium gluconate,Moderate
DDInter897,Ibandronate,DDInter1118,Magnesium hydroxide,Moderate
DDInter897,Ibandronate,DDInter1119,Magnesium oxide,Moderate
DDInter1120,Magnesium sulfate,DDInter897,Ibandronate,Moderate
DDInter897,Ibandronate,DDInter1277,Neomycin,Moderate
DDInter897,Ibandronate,DDInter1334,Olsalazine,Moderate
DDInter897,Ibandronate,DDInter1489,Polymyxin B,Moderate
DDInter897,Ibandronate,DDInter1713,Streptomycin,Moderate
DDInter1717,Sucralfate,DDInter897,Ibandronate,Moderate
DDInter897,Ibandronate,DDInter1725,Sulfasalazine,Moderate
DDInter1916,Vancomycin,DDInter897,Ibandronate,Moderate
DDInter897,Ibandronate,DDInter1963,Zinc acetate,Moderate
DDInter897,Ibandronate,DDInter1965,Zinc gluconate,Moderate
DDInter897,Ibandronate,DDInter1966,Zinc sulfate,Moderate
DDInter222,Bortezomib,DDInter16,Acetohexamide,Moderate
DDInter222,Bortezomib,DDInter280,Canagliflozin,Moderate
DDInter222,Bortezomib,DDInter364,Chlorpropamide,Moderate
DDInter222,Bortezomib,DDInter393,Clarithromycin,Moderate
DDInter222,Bortezomib,DDInter416,Clotrimazole,Moderate
DDInter222,Bortezomib,DDInter474,Dapagliflozin,Moderate
DDInter222,Bortezomib,DDInter607,Dulaglutide,Moderate
DDInter222,Bortezomib,DDInter636,Empagliflozin,Moderate
DDInter222,Bortezomib,DDInter669,Ertugliflozin,Moderate
DDInter222,Bortezomib,DDInter676,Esomeprazole,Minor
DDInter222,Bortezomib,DDInter706,Exenatide,Moderate
DDInter222,Bortezomib,DDInter825,Glimepiride,Moderate
DDInter222,Bortezomib,DDInter826,Glipizide,Moderate
DDInter222,Bortezomib,DDInter831,Glyburide,Moderate
DDInter222,Bortezomib,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter934,Insulin human,DDInter222,Bortezomib,Moderate
DDInter222,Bortezomib,DDInter929,Insulin aspart (aspart),Moderate
DDInter222,Bortezomib,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter222,Bortezomib,DDInter930,Insulin degludec,Moderate
DDInter222,Bortezomib,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter222,Bortezomib,Moderate
DDInter222,Bortezomib,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter222,Bortezomib,Moderate
DDInter936,Insulin human (isophane),DDInter222,Bortezomib,Moderate
DDInter940,Insulin lispro,DDInter222,Bortezomib,Moderate
DDInter941,Insulin lispro (protamine),DDInter222,Bortezomib,Moderate
DDInter937,Insulin human (regular),DDInter222,Bortezomib,Moderate
DDInter939,Insulin human (zinc),DDInter222,Bortezomib,Moderate
DDInter938,Insulin human (zinc extended),DDInter222,Bortezomib,Moderate
DDInter222,Bortezomib,DDInter1070,Linagliptin,Moderate
DDInter222,Bortezomib,DDInter1077,Liraglutide,Moderate
DDInter222,Bortezomib,DDInter1082,Lixisenatide,Moderate
DDInter222,Bortezomib,DDInter1201,Metreleptin,Minor
DDInter222,Bortezomib,DDInter1217,Miglitol,Moderate
DDInter222,Bortezomib,DDInter1263,Naltrexone,Moderate
DDInter222,Bortezomib,DDInter1269,Nateglinide,Moderate
DDInter222,Bortezomib,DDInter1340,Omeprazole,Minor
DDInter222,Bortezomib,DDInter1388,Pantoprazole,Minor
DDInter222,Bortezomib,DDInter1506,Pramlintide,Moderate
DDInter222,Bortezomib,DDInter1581,Repaglinide,Moderate
DDInter222,Bortezomib,DDInter1621,Rosiglitazone,Moderate
DDInter222,Bortezomib,DDInter1622,Rosuvastatin,Moderate
DDInter222,Bortezomib,DDInter1646,Saxagliptin,Moderate
DDInter222,Bortezomib,DDInter1660,Semaglutide,Moderate
DDInter222,Bortezomib,DDInter1675,Simvastatin,Moderate
DDInter222,Bortezomib,DDInter1679,Sitagliptin,Moderate
DDInter222,Bortezomib,DDInter1811,Tinidazole,Moderate
DDInter222,Bortezomib,DDInter1826,Tolazamide,Moderate
DDInter222,Bortezomib,DDInter1828,Tolbutamide,Moderate
DDInter222,Bortezomib,DDInter1881,Troglitazone,Moderate
DDInter16,Acetohexamide,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter280,Canagliflozin,Moderate
DDInter223,Bosentan,DDInter364,Chlorpropamide,Moderate
DDInter380,Cimetidine,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter385,Cisapride,Moderate
DDInter223,Bosentan,DDInter393,Clarithromycin,Moderate
DDInter416,Clotrimazole,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter474,Dapagliflozin,Moderate
DDInter601,Dronabinol,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter629,Eliglustat,Moderate
DDInter223,Bosentan,DDInter632,Eluxadoline,Moderate
DDInter223,Bosentan,DDInter636,Empagliflozin,Moderate
DDInter223,Bosentan,DDInter669,Ertugliflozin,Moderate
DDInter825,Glimepiride,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter826,Glipizide,Moderate
DDInter223,Bosentan,DDInter831,Glyburide,Major
DDInter223,Bosentan,DDInter840,Granisetron,Moderate
DDInter223,Bosentan,DDInter1070,Linagliptin,Moderate
DDInter223,Bosentan,DDInter1209,Miconazole,Moderate
DDInter223,Bosentan,DDInter1261,Naloxegol,Moderate
DDInter223,Bosentan,DDInter1263,Naltrexone,Moderate
DDInter223,Bosentan,DDInter1269,Nateglinide,Moderate
DDInter1300,Nitisinone,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1342,Ondansetron,Moderate
DDInter223,Bosentan,DDInter1513,Prednisolone,Moderate
DDInter223,Bosentan,DDInter1515,Prednisone,Moderate
DDInter223,Bosentan,DDInter1581,Repaglinide,Moderate
DDInter223,Bosentan,DDInter1615,Rolapitant,Moderate
DDInter223,Bosentan,DDInter1646,Saxagliptin,Moderate
DDInter223,Bosentan,DDInter1665,Sibutramine,Moderate
DDInter223,Bosentan,DDInter1675,Simvastatin,Moderate
DDInter223,Bosentan,DDInter1826,Tolazamide,Moderate
DDInter223,Bosentan,DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter223,Bosentan,Moderate
DDInter224,Bosutinib,DDInter58,Aluminum hydroxide,Moderate
DDInter224,Bosutinib,DDInter271,Calcium carbonate,Moderate
DDInter224,Bosutinib,DDInter307,Castor oil,Moderate
DDInter380,Cimetidine,DDInter224,Bosutinib,Moderate
DDInter385,Cisapride,DDInter224,Bosutinib,Major
DDInter393,Clarithromycin,DDInter224,Bosutinib,Major
DDInter416,Clotrimazole,DDInter224,Bosutinib,Moderate
DDInter519,Dexlansoprazole,DDInter224,Bosutinib,Moderate
DDInter581,Dolasetron,DDInter224,Bosutinib,Major
DDInter224,Bosutinib,DDInter629,Eliglustat,Moderate
DDInter676,Esomeprazole,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter832,Glycerin,Moderate
DDInter840,Granisetron,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1016,Lactitol,Moderate
DDInter1018,Lactulose,DDInter224,Bosutinib,Moderate
DDInter1022,Lansoprazole,DDInter224,Bosutinib,Moderate
DDInter1055,Levofloxacin,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1112,Magaldrate,Moderate
DDInter224,Bosutinib,DDInter1113,Magnesium carbonate,Moderate
DDInter224,Bosutinib,DDInter1115,Magnesium citrate,Moderate
DDInter224,Bosutinib,DDInter1118,Magnesium hydroxide,Moderate
DDInter1119,Magnesium oxide,DDInter224,Bosutinib,Moderate
DDInter1202,Metronidazole,DDInter224,Bosutinib,Minor
DDInter1209,Miconazole,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1223,Mineral oil,Moderate
DDInter1263,Naltrexone,DDInter224,Bosutinib,Moderate
DDInter1309,Nizatidine,DDInter224,Bosutinib,Moderate
DDInter1342,Ondansetron,DDInter224,Bosutinib,Moderate
DDInter1382,Palonosetron,DDInter224,Bosutinib,Moderate
DDInter1388,Pantoprazole,DDInter224,Bosutinib,Moderate
DDInter1389,Papaverine,DDInter224,Bosutinib,Major
DDInter1443,Phenolphthalein,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter224,Bosutinib,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter1569,Ranitidine (bismuth citrate),DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1615,Rolapitant,Moderate
