DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1202,Metronidazole,DDInter140,Aurothioglucose,Moderate
DDInter222,Bortezomib,DDInter1202,Metronidazole,Moderate
DDInter223,Bosentan,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter255,Busulfan,Major
DDInter256,Butabarbital,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter285,Capecitabine,Moderate
DDInter293,Carbamazepine,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter298,Carboplatin,Moderate
DDInter341,Cerivastatin,DDInter1202,Metronidazole,Moderate
DDInter351,Chloramphenicol,DDInter1202,Metronidazole,Moderate
DDInter359,Chloroquine,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter1202,Metronidazole,DDInter368,Cholestyramine,Moderate
DDInter387,Cisplatin,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter431,Colchicine,Moderate
DDInter456,Cyclophosphamide,DDInter1202,Metronidazole,Moderate
DDInter458,Cyclosporine,DDInter1202,Metronidazole,Moderate
DDInter475,Dapsone,DDInter1202,Metronidazole,Moderate
DDInter542,Dicoumarol,DDInter1202,Metronidazole,Major
DDInter544,Didanosine,DDInter1202,Metronidazole,Moderate
DDInter576,Disulfiram,DDInter1202,Metronidazole,Major
DDInter1202,Metronidazole,DDInter578,Docetaxel,Moderate
DDInter583,Donepezil,DDInter1202,Metronidazole,Moderate
DDInter687,Etanercept,DDInter1202,Metronidazole,Moderate
DDInter689,Ethambutol,DDInter1202,Metronidazole,Moderate
DDInter694,Ethionamide,DDInter1202,Metronidazole,Moderate
DDInter702,Etoposide,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter745,Fludarabine,Moderate
DDInter757,Fluorouracil,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter769,Fluvastatin,Moderate
DDInter1202,Metronidazole,DDInter783,Fosphenytoin,Moderate
DDInter802,Galantamine,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1682,Sodium aurothiomalate,Moderate
DDInter1202,Metronidazole,DDInter882,Hydralazine,Moderate
DDInter1202,Metronidazole,DDInter893,Hydroxychloroquine,Moderate
DDInter923,Infliximab,DDInter1202,Metronidazole,Moderate
DDInter942,"Interferon alfa-2a, Recombinant",DDInter1202,Metronidazole,Moderate
DDInter943,Interferon alfa-2b,DDInter1202,Metronidazole,Moderate
DDInter944,Interferon alfa-n1,DDInter1202,Metronidazole,Moderate
DDInter946,Interferon alfacon-1,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter1202,Metronidazole,DDInter986,Isoniazid,Moderate
DDInter1202,Metronidazole,DDInter1033,Leflunomide,Moderate
DDInter1202,Metronidazole,DDInter1054,Levodopa,Moderate
DDInter1073,Linezolid,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1081,Lithium carbonate,Moderate
DDInter1098,Lovastatin,DDInter1202,Metronidazole,Moderate
DDInter1128,Mebendazole,DDInter1202,Metronidazole,Moderate
DDInter1190,Methylphenobarbital,DDInter1202,Metronidazole,Moderate
DDInter1242,Montelukast,DDInter1202,Metronidazole,Moderate
DDInter1269,Nateglinide,DDInter1202,Metronidazole,Moderate
DDInter1303,Nitrofurantoin,DDInter1202,Metronidazole,Moderate
DDInter1355,Oxaliplatin,DDInter1202,Metronidazole,Moderate
DDInter1407,Peginterferon alfa-2a,DDInter1202,Metronidazole,Moderate
DDInter1408,Peginterferon alfa-2b,DDInter1202,Metronidazole,Moderate
DDInter1423,Pentobarbital,DDInter1202,Metronidazole,Moderate
DDInter1460,Phenytoin,DDInter1202,Metronidazole,Moderate
DDInter1509,Pravastatin,DDInter1202,Metronidazole,Moderate
DDInter1521,Primidone,DDInter1202,Metronidazole,Moderate
DDInter1589,Rifabutin,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1590,Rifampicin,Moderate
DDInter1202,Metronidazole,DDInter1592,Rifapentine,Moderate
DDInter1607,Ritonavir,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1610,Rivastigmine,Moderate
DDInter1202,Metronidazole,DDInter1622,Rosuvastatin,Moderate
DDInter1650,Secobarbital,DDInter1202,Metronidazole,Moderate
DDInter1675,Simvastatin,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter954,Iodide I-131,Moderate
DDInter1710,Stavudine,DDInter1202,Metronidazole,Moderate
DDInter1734,Tacrine,DDInter1202,Metronidazole,Moderate
DDInter1735,Tacrolimus,DDInter1202,Metronidazole,Moderate
DDInter1765,Teniposide,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1789,Thalidomide,Moderate
DDInter1836,Torasemide,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1894,Typhoid vaccine (live),Major
DDInter1910,Valdecoxib,DDInter1202,Metronidazole,Moderate
DDInter1918,Vardenafil,DDInter1202,Metronidazole,Moderate
DDInter1936,Vinblastine,DDInter1202,Metronidazole,Moderate
DDInter1937,Vincristine,DDInter1202,Metronidazole,Moderate
DDInter1939,Vinorelbine,DDInter1202,Metronidazole,Moderate
DDInter1951,Warfarin,DDInter1202,Metronidazole,Major
DDInter1955,Zafirlukast,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1956,Zalcitabine,Moderate
DDInter1140,Mefloquine,DDInter216,Bisoprolol,Moderate
DDInter1072,Lindane,DDInter220,Blinatumomab,Moderate
DDInter771,Folic acid,DDInter1550,Pyrimethamine,Moderate
DDInter897,Ibandronate,DDInter1420,Pentamidine,Moderate
DDInter222,Bortezomib,DDInter183,Benznidazole,Moderate
DDInter222,Bortezomib,DDInter359,Chloroquine,Moderate
DDInter222,Bortezomib,DDInter576,Disulfiram,Moderate
DDInter222,Bortezomib,DDInter893,Hydroxychloroquine,Moderate
DDInter222,Bortezomib,DDInter1649,Secnidazole,Moderate
DDInter222,Bortezomib,DDInter1811,Tinidazole,Moderate
DDInter223,Bosentan,DDInter576,Disulfiram,Moderate
DDInter223,Bosentan,DDInter998,Ivermectin,Moderate
DDInter1140,Mefloquine,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1510,Praziquantel,Moderate
DDInter1557,Quinine,DDInter223,Bosentan,Moderate
DDInter359,Chloroquine,DDInter224,Bosutinib,Major
DDInter852,Halofantrine,DDInter224,Bosutinib,Major
DDInter893,Hydroxychloroquine,DDInter224,Bosutinib,Major
DDInter1140,Mefloquine,DDInter224,Bosutinib,Moderate
DDInter1202,Metronidazole,DDInter224,Bosutinib,Minor
DDInter1420,Pentamidine,DDInter224,Bosutinib,Moderate
DDInter1520,Primaquine,DDInter224,Bosutinib,Moderate
DDInter1557,Quinine,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1863,Triclabendazole,Moderate
DDInter1420,Pentamidine,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter228,Brentuximab vedotin,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter228,Brentuximab vedotin,Moderate
DDInter576,Disulfiram,DDInter228,Brentuximab vedotin,Moderate
DDInter893,Hydroxychloroquine,DDInter228,Brentuximab vedotin,Moderate
DDInter1202,Metronidazole,DDInter228,Brentuximab vedotin,Moderate
DDInter1557,Quinine,DDInter228,Brentuximab vedotin,Moderate
DDInter228,Brentuximab vedotin,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter228,Brentuximab vedotin,Moderate
DDInter1875,Trimetrexate,DDInter228,Brentuximab vedotin,Moderate
DDInter1072,Lindane,DDInter231,Brexpiprazole,Moderate
DDInter122,Artesunate,DDInter233,Brigatinib,Moderate
DDInter852,Halofantrine,DDInter233,Brigatinib,Moderate
DDInter998,Ivermectin,DDInter233,Brigatinib,Moderate
DDInter1140,Mefloquine,DDInter233,Brigatinib,Moderate
DDInter1510,Praziquantel,DDInter233,Brigatinib,Moderate
DDInter1557,Quinine,DDInter233,Brigatinib,Moderate
DDInter1811,Tinidazole,DDInter233,Brigatinib,Moderate
DDInter1810,Timolol (ophthalmic),DDInter359,Chloroquine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter893,Hydroxychloroquine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter1356,Oxamniquine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter1520,Primaquine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter1557,Quinine,Moderate
DDInter359,Chloroquine,DDInter239,Brivaracetam,Moderate
DDInter893,Hydroxychloroquine,DDInter239,Brivaracetam,Moderate
DDInter1140,Mefloquine,DDInter239,Brivaracetam,Moderate
DDInter359,Chloroquine,DDInter251,Buprenorphine,Major
DDInter251,Buprenorphine,DDInter852,Halofantrine,Major
DDInter251,Buprenorphine,DDInter893,Hydroxychloroquine,Major
DDInter1072,Lindane,DDInter251,Buprenorphine,Moderate
DDInter1140,Mefloquine,DDInter251,Buprenorphine,Moderate
DDInter1202,Metronidazole,DDInter251,Buprenorphine,Minor
DDInter1420,Pentamidine,DDInter251,Buprenorphine,Moderate
DDInter251,Buprenorphine,DDInter1520,Primaquine,Moderate
DDInter1557,Quinine,DDInter251,Buprenorphine,Moderate
DDInter251,Buprenorphine,DDInter1863,Triclabendazole,Moderate
DDInter257,Butalbital,DDInter1140,Mefloquine,Moderate
DDInter257,Butalbital,DDInter1510,Praziquantel,Moderate
DDInter257,Butalbital,DDInter1557,Quinine,Moderate
DDInter257,Butalbital,DDInter1811,Tinidazole,Moderate
DDInter1072,Lindane,DDInter258,Butorphanol,Moderate
DDInter259,Cabazitaxel,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter259,Cabazitaxel,Moderate
DDInter576,Disulfiram,DDInter259,Cabazitaxel,Moderate
DDInter893,Hydroxychloroquine,DDInter259,Cabazitaxel,Moderate
DDInter1202,Metronidazole,DDInter259,Cabazitaxel,Moderate
DDInter259,Cabazitaxel,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter259,Cabazitaxel,Moderate
DDInter262,Cabozantinib,DDInter122,Artesunate,Moderate
DDInter359,Chloroquine,DDInter262,Cabozantinib,Major
DDInter852,Halofantrine,DDInter262,Cabozantinib,Major
DDInter893,Hydroxychloroquine,DDInter262,Cabozantinib,Major
DDInter1140,Mefloquine,DDInter262,Cabozantinib,Major
DDInter1202,Metronidazole,DDInter262,Cabozantinib,Minor
DDInter1420,Pentamidine,DDInter262,Cabozantinib,Major
DDInter1520,Primaquine,DDInter262,Cabozantinib,Major
DDInter1557,Quinine,DDInter262,Cabozantinib,Major
DDInter262,Cabozantinib,DDInter1863,Triclabendazole,Major
DDInter576,Disulfiram,DDInter264,Calaspargase pegol,Moderate
DDInter1875,Trimetrexate,DDInter264,Calaspargase pegol,Moderate
DDInter537,Diclofenac,DDInter122,Artesunate,Moderate
DDInter1420,Pentamidine,DDInter280,Canagliflozin,Moderate
DDInter1044,Levamisole,DDInter281,Canakinumab,Moderate
DDInter1875,Trimetrexate,DDInter281,Canakinumab,Moderate
DDInter1140,Mefloquine,DDInter284,Cannabidiol,Moderate
DDInter1875,Trimetrexate,DDInter284,Cannabidiol,Moderate
DDInter1811,Tinidazole,DDInter285,Capecitabine,Moderate
DDInter122,Artesunate,DDInter287,Capmatinib,Moderate
DDInter1792,Thiabendazole,DDInter287,Capmatinib,Moderate
DDInter293,Carbamazepine,DDInter122,Artesunate,Moderate
DDInter293,Carbamazepine,DDInter359,Chloroquine,Moderate
DDInter293,Carbamazepine,DDInter893,Hydroxychloroquine,Moderate
DDInter293,Carbamazepine,DDInter1128,Mebendazole,Moderate
DDInter1140,Mefloquine,DDInter293,Carbamazepine,Moderate
DDInter293,Carbamazepine,DDInter1510,Praziquantel,Major
DDInter1557,Quinine,DDInter293,Carbamazepine,Moderate
DDInter1054,Levodopa,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter1054,Levodopa,Moderate
DDInter576,Disulfiram,DDInter1054,Levodopa,Moderate
DDInter1054,Levodopa,DDInter893,Hydroxychloroquine,Moderate
DDInter1054,Levodopa,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter1054,Levodopa,Moderate
DDInter298,Carboplatin,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter298,Carboplatin,Moderate
DDInter576,Disulfiram,DDInter298,Carboplatin,Moderate
DDInter298,Carboplatin,DDInter893,Hydroxychloroquine,Moderate
DDInter298,Carboplatin,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter298,Carboplatin,Moderate
DDInter561,Diltiazem,DDInter359,Chloroquine,Moderate
DDInter561,Diltiazem,DDInter852,Halofantrine,Major
DDInter561,Diltiazem,DDInter893,Hydroxychloroquine,Moderate
DDInter561,Diltiazem,DDInter1140,Mefloquine,Moderate
DDInter561,Diltiazem,DDInter1557,Quinine,Moderate
DDInter299,Carfilzomib,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter299,Carfilzomib,Moderate
DDInter576,Disulfiram,DDInter299,Carfilzomib,Moderate
DDInter893,Hydroxychloroquine,DDInter299,Carfilzomib,Moderate
DDInter1202,Metronidazole,DDInter299,Carfilzomib,Moderate
DDInter299,Carfilzomib,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter299,Carfilzomib,Moderate
DDInter1072,Lindane,DDInter300,Cariprazine,Moderate
DDInter359,Chloroquine,DDInter305,Carvedilol,Minor
DDInter1140,Mefloquine,DDInter305,Carvedilol,Moderate
DDInter1072,Lindane,DDInter318,Cefiderocol,Moderate
DDInter330,Ceftazidime,DDInter1420,Pentamidine,Moderate
DDInter576,Disulfiram,DDInter335,Cefuroxime,Moderate
DDInter1140,Mefloquine,DDInter338,Cenobamate,Moderate
DDInter1510,Praziquantel,DDInter338,Cenobamate,Moderate
DDInter1557,Quinine,DDInter338,Cenobamate,Moderate
DDInter1811,Tinidazole,DDInter338,Cenobamate,Moderate
DDInter340,Ceritinib,DDInter122,Artesunate,Moderate
DDInter359,Chloroquine,DDInter340,Ceritinib,Major
DDInter852,Halofantrine,DDInter340,Ceritinib,Major
DDInter893,Hydroxychloroquine,DDInter340,Ceritinib,Major
DDInter1140,Mefloquine,DDInter340,Ceritinib,Major
DDInter1202,Metronidazole,DDInter340,Ceritinib,Minor
DDInter1420,Pentamidine,DDInter340,Ceritinib,Major
DDInter1520,Primaquine,DDInter340,Ceritinib,Major
DDInter1557,Quinine,DDInter340,Ceritinib,Major
DDInter340,Ceritinib,DDInter1863,Triclabendazole,Major
DDInter342,Certolizumab pegol,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter342,Certolizumab pegol,Moderate
DDInter576,Disulfiram,DDInter342,Certolizumab pegol,Moderate
DDInter893,Hydroxychloroquine,DDInter342,Certolizumab pegol,Moderate
DDInter1044,Levamisole,DDInter342,Certolizumab pegol,Major
DDInter1202,Metronidazole,DDInter342,Certolizumab pegol,Moderate
DDInter1520,Primaquine,DDInter342,Certolizumab pegol,Major
DDInter342,Certolizumab pegol,DDInter1649,Secnidazole,Moderate
DDInter1811,Tinidazole,DDInter342,Certolizumab pegol,Moderate
DDInter1875,Trimetrexate,DDInter342,Certolizumab pegol,Major
DDInter346,Cevimeline,DDInter359,Chloroquine,Moderate
DDInter346,Cevimeline,DDInter852,Halofantrine,Moderate
DDInter346,Cevimeline,DDInter893,Hydroxychloroquine,Moderate
DDInter346,Cevimeline,DDInter1356,Oxamniquine,Moderate
DDInter346,Cevimeline,DDInter1520,Primaquine,Moderate
DDInter346,Cevimeline,DDInter1557,Quinine,Moderate
DDInter351,Chloramphenicol,DDInter183,Benznidazole,Moderate
DDInter351,Chloramphenicol,DDInter359,Chloroquine,Moderate
DDInter351,Chloramphenicol,DDInter576,Disulfiram,Moderate
DDInter351,Chloramphenicol,DDInter893,Hydroxychloroquine,Moderate
DDInter351,Chloramphenicol,DDInter998,Ivermectin,Moderate
DDInter351,Chloramphenicol,DDInter1044,Levamisole,Moderate
DDInter351,Chloramphenicol,DDInter1649,Secnidazole,Moderate
DDInter351,Chloramphenicol,DDInter1811,Tinidazole,Moderate
DDInter351,Chloramphenicol,DDInter1875,Trimetrexate,Moderate
DDInter355,Chlordiazepoxide,DDInter576,Disulfiram,Moderate
DDInter4,Abarelix,DDInter359,Chloroquine,Moderate
DDInter16,Acetohexamide,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter58,Aluminum hydroxide,Moderate
DDInter82,Amoxapine,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter90,Amprenavir,Moderate
DDInter359,Chloroquine,DDInter128,Astemizole,Major
DDInter359,Chloroquine,DDInter135,Atracurium,Moderate
DDInter359,Chloroquine,DDInter138,Attapulgite,Moderate
DDInter359,Chloroquine,DDInter140,Aurothioglucose,Major
DDInter359,Chloroquine,DDInter170,Bedaquiline,Major
DDInter359,Chloroquine,DDInter1364,Oxybuprocaine (ophthalmic),Moderate
DDInter359,Chloroquine,DDInter183,Benznidazole,Moderate
DDInter359,Chloroquine,DDInter192,Bepridil,Major
DDInter359,Chloroquine,DDInter221,Boceprevir,Moderate
DDInter359,Chloroquine,DDInter271,Calcium carbonate,Moderate
DDInter341,Cerivastatin,DDInter359,Chloroquine,Moderate
DDInter363,Chlorpromazine,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter364,Chlorpropamide,Moderate
DDInter359,Chloroquine,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter359,Chloroquine,DDInter379,Cilostazol,Major
DDInter380,Cimetidine,DDInter359,Chloroquine,Moderate
DDInter384,Ciprofloxacin,DDInter359,Chloroquine,Major
DDInter385,Cisapride,DDInter359,Chloroquine,Major
DDInter386,Cisatracurium,DDInter359,Chloroquine,Moderate
DDInter387,Cisplatin,DDInter359,Chloroquine,Moderate
DDInter388,Citalopram,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter393,Clarithromycin,Major
DDInter359,Chloroquine,DDInter406,Clofazimine,Major
DDInter359,Chloroquine,DDInter410,Clomipramine,Major
DDInter359,Chloroquine,DDInter413,Clopidogrel,Moderate
DDInter419,Clozapine,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter424,Cobicistat,Moderate
DDInter359,Chloroquine,DDInter426,Cocaine (nasal),Moderate
DDInter359,Chloroquine,DDInter427,Cocaine (topical),Moderate
DDInter359,Chloroquine,DDInter431,Colchicine,Moderate
DDInter359,Chloroquine,DDInter438,Conivaptan,Moderate
DDInter359,Chloroquine,DDInter448,Crizotinib,Major
DDInter458,Cyclosporine,DDInter359,Chloroquine,Moderate
DDInter475,Dapsone,DDInter359,Chloroquine,Moderate
DDInter476,Dapsone (topical),DDInter359,Chloroquine,Moderate
DDInter480,Darifenacin,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter482,Darunavir,Moderate
DDInter359,Chloroquine,DDInter484,Dasatinib,Major
DDInter359,Chloroquine,DDInter485,Daunorubicin,Major
DDInter359,Chloroquine,DDInter486,Daunorubicin (liposomal),Major
DDInter359,Chloroquine,DDInter488,Deferasirox,Moderate
DDInter359,Chloroquine,DDInter489,Deferiprone,Major
DDInter359,Chloroquine,DDInter493,Degarelix,Moderate
DDInter359,Chloroquine,DDInter496,Delavirdine,Moderate
DDInter359,Chloroquine,DDInter504,Desipramine,Major
DDInter359,Chloroquine,DDInter512,Deutetrabenazine,Major
DDInter382,Cinchocaine (topical),DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter544,Didanosine,Moderate
DDInter554,Digoxin,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter568,Dinutuximab,Moderate
DDInter575,Disopyramide,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter576,Disulfiram,Moderate
DDInter1913,Valproic acid,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter578,Docetaxel,Moderate
DDInter580,Dofetilide,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter581,Dolasetron,Major
DDInter359,Chloroquine,DDInter583,Donepezil,Moderate
DDInter359,Chloroquine,DDInter593,Doxepin,Major
DDInter359,Chloroquine,DDInter594,Doxepin (topical),Major
DDInter359,Chloroquine,DDInter596,Doxorubicin,Major
DDInter359,Chloroquine,DDInter597,Doxorubicin (liposomal),Major
DDInter359,Chloroquine,DDInter602,Dronedarone,Major
DDInter603,Droperidol,DDInter359,Chloroquine,Major
DDInter608,Duloxetine,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter624,Efavirenz,Major
DDInter359,Chloroquine,DDInter630,Elotuzumab,Moderate
DDInter359,Chloroquine,DDInter640,Encorafenib,Major
DDInter359,Chloroquine,DDInter642,Enfortumab vedotin,Moderate
DDInter359,Chloroquine,DDInter648,Entrectinib,Major
DDInter359,Chloroquine,DDInter649,Enzalutamide,Moderate
DDInter655,Epirubicin,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter666,Eribulin,Major
DDInter670,Erythromycin,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter672,Escitalopram,Major
DDInter359,Chloroquine,DDInter674,Eslicarbazepine,Moderate
DDInter687,Etanercept,DDInter359,Chloroquine,Moderate
DDInter689,Ethambutol,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter694,Ethionamide,Moderate
DDInter695,Ethosuximide,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter696,Ethotoin,Moderate
DDInter359,Chloroquine,DDInter702,Etoposide,Moderate
DDInter359,Chloroquine,DDInter703,Etravirine,Moderate
DDInter359,Chloroquine,DDInter708,Ezogabine,Major
DDInter359,Chloroquine,DDInter714,Fedratinib,Moderate
DDInter359,Chloroquine,DDInter715,Felbamate,Moderate
DDInter359,Chloroquine,DDInter731,Fesoterodine,Moderate
DDInter359,Chloroquine,DDInter737,Fingolimod,Major
DDInter359,Chloroquine,DDInter740,Flecainide,Major
DDInter743,Fluconazole,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter745,Fludarabine,Moderate
DDInter758,Fluoxetine,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter760,Fluphenazine,Major
DDInter765,Flutamide,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter769,Fluvastatin,Moderate
DDInter359,Chloroquine,DDInter809,Gatifloxacin,Major
DDInter359,Chloroquine,DDInter819,Ginkgo biloba,Moderate
DDInter359,Chloroquine,DDInter822,Glasdegib,Major
DDInter825,Glimepiride,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter826,Glipizide,Moderate
DDInter359,Chloroquine,DDInter831,Glyburide,Moderate
DDInter359,Chloroquine,DDInter1682,Sodium aurothiomalate,Major
DDInter359,Chloroquine,DDInter837,Golimumab,Moderate
DDInter839,Goserelin,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter840,Granisetron,Major
DDInter842,Grepafloxacin,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter852,Halofantrine,Major
DDInter853,Haloperidol,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter854,Halothane,Major
DDInter359,Chloroquine,DDInter864,Histrelin,Moderate
DDInter359,Chloroquine,DDInter882,Hydralazine,Moderate
DDInter359,Chloroquine,DDInter893,Hydroxychloroquine,Major
DDInter895,Hydroxyzine,DDInter359,Chloroquine,Major
DDInter901,Ibutilide,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter904,Idarubicin,Major
DDInter359,Chloroquine,DDInter905,Idelalisib,Moderate
DDInter359,Chloroquine,DDInter907,Iloperidone,Major
DDInter359,Chloroquine,DDInter909,Imatinib,Moderate
DDInter912,Imipramine,DDInter359,Chloroquine,Major
DDInter359,Chloroquine,DDInter915,Indacaterol,Moderate
DDInter917,Indinavir,DDInter359,Chloroquine,Moderate
DDInter923,Infliximab,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter927,Inotuzumab ozogamicin,Major
DDInter934,Insulin human,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter929,Insulin aspart (aspart),Moderate
DDInter359,Chloroquine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter359,Chloroquine,DDInter930,Insulin degludec,Moderate
DDInter359,Chloroquine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter359,Chloroquine,Moderate
DDInter936,Insulin human (isophane),DDInter359,Chloroquine,Moderate
DDInter940,Insulin lispro,DDInter359,Chloroquine,Moderate
DDInter941,Insulin lispro (protamine),DDInter359,Chloroquine,Moderate
DDInter937,Insulin human (regular),DDInter359,Chloroquine,Moderate
DDInter939,Insulin human (zinc),DDInter359,Chloroquine,Moderate
DDInter938,Insulin human (zinc extended),DDInter359,Chloroquine,Moderate
DDInter942,"Interferon alfa-2a, Recombinant",DDInter359,Chloroquine,Moderate
DDInter943,Interferon alfa-2b,DDInter359,Chloroquine,Moderate
DDInter944,Interferon alfa-n1,DDInter359,Chloroquine,Moderate
DDInter946,Interferon alfacon-1,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter359,Chloroquine,DDInter960,Iohexol,Major
DDInter359,Chloroquine,DDInter961,Iopamidol,Major
DDInter359,Chloroquine,DDInter969,Ipilimumab,Moderate
DDInter359,Chloroquine,DDInter980,Isavuconazonium,Moderate
DDInter982,Isoetharine,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter986,Isoniazid,Moderate
DDInter359,Chloroquine,DDInter987,Isoprenaline,Moderate
DDInter359,Chloroquine,DDInter995,Itraconazole,Moderate
DDInter359,Chloroquine,DDInter996,Ivabradine,Major
DDInter359,Chloroquine,DDInter1000,Ivosidenib,Major
DDInter359,Chloroquine,DDInter1001,Ixabepilone,Moderate
DDInter359,Chloroquine,DDInter1002,Ixazomib,Moderate
DDInter359,Chloroquine,DDInter1005,Kaolin,Moderate
DDInter359,Chloroquine,DDInter1008,Ketoconazole,Major
DDInter1013,Labetalol,DDInter359,Chloroquine,Minor
DDInter359,Chloroquine,DDInter1014,Lacosamide,Moderate
DDInter1020,Lamotrigine,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter1023,Lanthanum carbonate,Moderate
DDInter359,Chloroquine,DDInter1024,Lapatinib,Major
DDInter1025,Laronidase,DDInter359,Chloroquine,Minor
DDInter359,Chloroquine,DDInter1032,Lefamulin,Major
DDInter359,Chloroquine,DDInter1033,Leflunomide,Moderate
DDInter359,Chloroquine,DDInter1036,Lenvatinib,Major
DDInter359,Chloroquine,DDInter1039,Letermovir,Moderate
DDInter1042,Leuprolide,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter1063,Levosalbutamol,Moderate
DDInter359,Chloroquine,DDInter1046,Levetiracetam,Moderate
DDInter359,Chloroquine,DDInter1055,Levofloxacin,Major
DDInter359,Chloroquine,DDInter1043,Levacetylmethadol,Major
DDInter1067,Lidocaine (ophthalmic),DDInter359,Chloroquine,Moderate
DDInter1072,Lindane,DDInter359,Chloroquine,Moderate
DDInter1073,Linezolid,DDInter359,Chloroquine,Moderate
DDInter359,Chloroquine,DDInter1078,Lisdexamfetamine,Major
DDInter359,Chloroquine,DDInter1081,Lithium carbonate,Major
