DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1043,Levacetylmethadol,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1065,Licorice,Moderate
DDInter513,Dexamethasone,DDInter1070,Linagliptin,Moderate
DDInter513,Dexamethasone,DDInter1077,Liraglutide,Moderate
DDInter1079,Lisinopril,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1082,Lixisenatide,Moderate
DDInter1084,Lomefloxacin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1087,Lonafarnib,Major
DDInter513,Dexamethasone,DDInter1094,Lorlatinib,Major
DDInter1095,Losartan,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1102,Lumateperone,Major
DDInter513,Dexamethasone,DDInter1104,Lurasidone,Moderate
DDInter513,Dexamethasone,DDInter1105,Lurbinectedin,Major
DDInter1109,Lyme disease vaccine (recombinant OspA),DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1110,Macimorelin,Moderate
DDInter513,Dexamethasone,DDInter1111,Macitentan,Moderate
DDInter513,Dexamethasone,DDInter1112,Magaldrate,Minor
DDInter513,Dexamethasone,DDInter1115,Magnesium citrate,Moderate
DDInter513,Dexamethasone,DDInter1118,Magnesium hydroxide,Moderate
DDInter513,Dexamethasone,DDInter1119,Magnesium oxide,Minor
DDInter1120,Magnesium sulfate,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1125,Maraviroc,Moderate
DDInter513,Dexamethasone,DDInter1127,Measles virus vaccine live attenuated,Major
DDInter1135,Meclofenamic acid,DDInter513,Dexamethasone,Moderate
DDInter1137,Medroxyprogesterone acetate,DDInter513,Dexamethasone,Moderate
DDInter1139,Mefenamic acid,DDInter513,Dexamethasone,Moderate
DDInter1140,Mefloquine,DDInter513,Dexamethasone,Moderate
DDInter1143,Meloxicam,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1147,Meningococcal polysaccharide vaccine group C,Moderate
DDInter1152,Mephenytoin,DDInter513,Dexamethasone,Moderate
DDInter1190,Methylphenobarbital,DDInter513,Dexamethasone,Moderate
DDInter1346,Orciprenaline,DDInter513,Dexamethasone,Minor
DDInter1166,Methadone,DDInter513,Dexamethasone,Major
DDInter1167,Methazolamide,DDInter513,Dexamethasone,Moderate
DDInter1174,Methotrexate,DDInter513,Dexamethasone,Moderate
DDInter1185,Methyldopa,DDInter513,Dexamethasone,Moderate
DDInter1187,Methylergometrine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1193,Methyltestosterone,Moderate
DDInter1194,Methysergide,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1198,Metocurine,Moderate
DDInter1199,Metolazone,DDInter513,Dexamethasone,Moderate
DDInter1200,Metoprolol,DDInter513,Dexamethasone,Moderate
DDInter1212,Midazolam,DDInter513,Dexamethasone,Minor
DDInter513,Dexamethasone,DDInter1214,Midostaurin,Moderate
DDInter1215,Mifepristone,DDInter513,Dexamethasone,Major
DDInter1217,Miglitol,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1223,Mineral oil,Moderate
DDInter1226,Minoxidil,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1229,Mirabegron,Minor
DDInter1230,Mirtazapine,DDInter513,Dexamethasone,Moderate
DDInter1235,Mivacurium,DDInter513,Dexamethasone,Moderate
DDInter1236,Modafinil,DDInter513,Dexamethasone,Moderate
DDInter1237,Moexipril,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1242,Montelukast,DDInter513,Dexamethasone,Moderate
DDInter1247,Moxifloxacin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1248,Mumps virus strain B level jeryl lynn live antigen,Major
DDInter1254,Nabumetone,DDInter513,Dexamethasone,Moderate
DDInter1255,Nadolol,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1258,Naldemedine,Moderate
DDInter1259,Nalidixic acid,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1261,Naloxegol,Moderate
DDInter1266,Naproxen,DDInter513,Dexamethasone,Moderate
DDInter1268,Natalizumab,DDInter513,Dexamethasone,Major
DDInter1269,Nateglinide,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1271,Nebivolol,Moderate
DDInter1274,Nefazodone,DDInter513,Dexamethasone,Moderate
DDInter1276,Nelfinavir,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1279,Neostigmine,Moderate
DDInter513,Dexamethasone,DDInter1281,Neratinib,Major
DDInter1285,Nevirapine,DDInter513,Dexamethasone,Moderate
DDInter1287,Nicardipine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1293,Nilotinib,Major
DDInter513,Dexamethasone,DDInter1296,Nintedanib,Major
DDInter1298,Nisoldipine,DDInter513,Dexamethasone,Moderate
DDInter1300,Nitisinone,DDInter513,Dexamethasone,Moderate
DDInter1305,Nitroprusside,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1308,Nivolumab,Moderate
DDInter1313,Norfloxacin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1321,Ocrelizumab,Moderate
DDInter1325,Ofloxacin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1327,Olaparib,Major
DDInter513,Dexamethasone,DDInter1329,Oliceridine,Major
DDInter1330,Olmesartan,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1335,Omacetaxine mepesuccinate,Moderate
DDInter513,Dexamethasone,DDInter1351,Osilodrostat,Moderate
DDInter513,Dexamethasone,DDInter1352,Osimertinib,Moderate
DDInter1357,Oxandrolone,DDInter513,Dexamethasone,Moderate
DDInter1358,Oxaprozin,DDInter513,Dexamethasone,Moderate
DDInter1360,Oxcarbazepine,DDInter513,Dexamethasone,Moderate
DDInter1366,Oxycodone,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1371,Oxymetholone,Moderate
DDInter1378,Paclitaxel (protein-bound),DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1379,Palbociclib,Moderate
DDInter513,Dexamethasone,DDInter1385,Pancuronium,Moderate
DDInter513,Dexamethasone,DDInter1387,Panobinostat,Moderate
DDInter513,Dexamethasone,DDInter1399,Patiromer,Moderate
DDInter513,Dexamethasone,DDInter1400,Pazopanib,Moderate
DDInter1404,Pegaspargase,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1413,Pembrolizumab,Moderate
DDInter513,Dexamethasone,DDInter1415,Pemigatinib,Major
DDInter513,Dexamethasone,DDInter1417,Penbutolol,Moderate
DDInter1423,Pentobarbital,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1428,Perampanel,Moderate
DDInter1431,Perindopril,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1435,Pexidartinib,Moderate
DDInter1442,Phenobarbital,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1443,Phenolphthalein,Moderate
DDInter1451,Phenylbutazone,DDInter513,Dexamethasone,Moderate
DDInter1460,Phenytoin,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1467,Pimavanserin,Moderate
DDInter1471,Pindolol,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1473,Pipecuronium,Moderate
DDInter513,Dexamethasone,DDInter1476,Pirbuterol,Minor
DDInter1478,Piroxicam,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1480,Pitolisant,Moderate
DDInter513,Dexamethasone,DDInter1486,Poliovirus type 1 antigen (formaldehyde inactivated),Moderate
DDInter513,Dexamethasone,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter513,Dexamethasone,DDInter1490,Polythiazide,Moderate
DDInter513,Dexamethasone,DDInter1492,Ponatinib,Moderate
DDInter513,Dexamethasone,DDInter1494,Posaconazole,Moderate
DDInter513,Dexamethasone,DDInter1504,Pralsetinib,Moderate
DDInter513,Dexamethasone,DDInter1506,Pramlintide,Moderate
DDInter1510,Praziquantel,DDInter513,Dexamethasone,Moderate
DDInter1511,Prazosin,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1517,Pretomanid,Major
DDInter1521,Primidone,DDInter513,Dexamethasone,Moderate
DDInter1539,Propranolol,DDInter513,Dexamethasone,Moderate
DDInter1548,Pyridostigmine,DDInter513,Dexamethasone,Moderate
DDInter1553,Quetiapine,DDInter513,Dexamethasone,Moderate
DDInter1554,Quinapril,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1555,Quinestrol,Moderate
DDInter1557,Quinine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1560,Racepinephrine,Minor
DDInter513,Dexamethasone,DDInter1563,Raltegravir,Minor
DDInter1564,Ramelteon,DDInter513,Dexamethasone,Moderate
DDInter1565,Ramipril,DDInter513,Dexamethasone,Moderate
DDInter1570,Ranolazine,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1571,Rapacuronium,Moderate
DDInter513,Dexamethasone,DDInter1576,Regorafenib,Moderate
DDInter513,Dexamethasone,DDInter1577,Relugolix,Moderate
DDInter1581,Repaglinide,DDInter513,Dexamethasone,Moderate
DDInter1582,Reserpine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1588,Ribociclib,Moderate
DDInter1589,Rifabutin,DDInter513,Dexamethasone,Moderate
DDInter1590,Rifampicin,DDInter513,Dexamethasone,Moderate
DDInter1592,Rifapentine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1594,Rilonacept,Moderate
DDInter513,Dexamethasone,DDInter1595,Rilpivirine,Major
DDInter513,Dexamethasone,DDInter1598,Rimegepant,Major
DDInter513,Dexamethasone,DDInter1600,Riociguat,Moderate
DDInter513,Dexamethasone,DDInter1601,Ripretinib,Moderate
DDInter1606,Ritodrine,DDInter513,Dexamethasone,Minor
DDInter1607,Ritonavir,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1609,Rivaroxaban,Moderate
DDInter1612,Rocuronium,DDInter513,Dexamethasone,Moderate
DDInter1613,Rofecoxib,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1614,Roflumilast,Moderate
DDInter513,Dexamethasone,DDInter1615,Rolapitant,Moderate
DDInter513,Dexamethasone,DDInter1616,Romidepsin,Moderate
DDInter513,Dexamethasone,DDInter1618,Romosozumab,Moderate
DDInter1621,Rosiglitazone,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1623,Rotavirus vaccine,Major
DDInter513,Dexamethasone,DDInter1625,Rubella virus vaccine,Major
DDInter513,Dexamethasone,DDInter1626,Rucaparib,Moderate
DDInter513,Dexamethasone,DDInter1628,Ruxolitinib,Moderate
DDInter1635,Salmeterol,DDInter513,Dexamethasone,Minor
DDInter513,Dexamethasone,DDInter1637,Salsalate,Moderate
DDInter1640,Saquinavir,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1436,Pfizer-BioNTech Covid-19 Vaccine,Moderate
DDInter513,Dexamethasone,DDInter1646,Saxagliptin,Moderate
DDInter1650,Secobarbital,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1658,Selpercatinib,Major
DDInter513,Dexamethasone,DDInter1659,Selumetinib,Major
DDInter513,Dexamethasone,DDInter1660,Semaglutide,Moderate
DDInter1666,Sildenafil,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1667,Silodosin,Moderate
DDInter513,Dexamethasone,DDInter1673,Simeprevir,Major
DDInter513,Dexamethasone,DDInter1676,Siponimod,Major
DDInter513,Dexamethasone,DDInter1677,Sipuleucel-T,Moderate
DDInter1678,Sirolimus,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1679,Sitagliptin,Moderate
DDInter513,Dexamethasone,DDInter1680,"Smallpox (Vaccinia) Vaccine, Live",Major
DDInter513,Dexamethasone,DDInter1683,Sodium bicarbonate,Minor
DDInter513,Dexamethasone,DDInter953,Iodide I-123,Moderate
DDInter513,Dexamethasone,DDInter954,Iodide I-131,Moderate
DDInter513,Dexamethasone,DDInter1452,Phenylbutyric acid,Moderate
DDInter513,Dexamethasone,DDInter1830,Tolevamer,Moderate
DDInter1633,Salicylic acid (sodium),DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1696,Solifenacin,Moderate
DDInter513,Dexamethasone,DDInter1698,Somapacitan,Moderate
DDInter513,Dexamethasone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1701,Sonidegib,Major
DDInter1702,Sorafenib,DDInter513,Dexamethasone,Moderate
DDInter1705,Sparfloxacin,DDInter513,Dexamethasone,Major
DDInter1707,Spironolactone,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1709,Stanozolol,Moderate
DDInter513,Dexamethasone,DDInter1711,Stiripentol,Moderate
DDInter1729,Sulindac,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1731,Sunitinib,Moderate
DDInter513,Dexamethasone,DDInter1733,Suvorexant,Moderate
DDInter1735,Tacrolimus,DDInter513,Dexamethasone,Moderate
DDInter1736,Tadalafil,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1743,Talimogene laherparepvec,Major
DDInter1744,Tamoxifen,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1747,Tasimelteon,Moderate
DDInter513,Dexamethasone,DDInter1750,Tazemetostat,Major
DDInter513,Dexamethasone,DDInter1755,Telaprevir,Moderate
DDInter513,Dexamethasone,DDInter1757,Telbivudine,Moderate
DDInter1758,Telithromycin,DDInter513,Dexamethasone,Moderate
DDInter1759,Telmisartan,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1760,Telotristat ethyl,Moderate
DDInter513,Dexamethasone,DDInter1763,Temsirolimus,Major
DDInter1767,Terazosin,DDInter513,Dexamethasone,Moderate
DDInter1769,Terbutaline,DDInter513,Dexamethasone,Minor
DDInter513,Dexamethasone,DDInter1771,Teriflunomide,Major
DDInter1776,Testosterone (topical),DDInter513,Dexamethasone,Moderate
DDInter1789,Thalidomide,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1790,Thallous Chloride,Moderate
DDInter1791,Theophylline,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter513,Dexamethasone,Minor
DDInter1809,Timolol,DDInter513,Dexamethasone,Moderate
DDInter1817,Tipranavir,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1825,Tofacitinib,Major
DDInter1826,Tolazamide,DDInter513,Dexamethasone,Moderate
DDInter1828,Tolbutamide,DDInter513,Dexamethasone,Moderate
DDInter1831,Tolmetin,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1833,Tolvaptan,Moderate
DDInter1837,Toremifene,DDInter513,Dexamethasone,Major
DDInter1836,Torasemide,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1840,Trabectedin,Moderate
DDInter1843,Trandolapril,DDInter513,Dexamethasone,Moderate
DDInter1859,Triamterene,DDInter513,Dexamethasone,Moderate
DDInter1860,Triazolam,DDInter513,Dexamethasone,Minor
DDInter1861,Trichlormethiazide,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter1872,Trimethaphan,DDInter513,Dexamethasone,Moderate
DDInter1881,Troglitazone,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1882,Troleandomycin,Moderate
DDInter1887,Trovafloxacin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter1890,Tubocurarine,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1891,Tucatinib,Moderate
DDInter513,Dexamethasone,DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter513,Dexamethasone,DDInter1894,Typhoid vaccine (live),Major
DDInter513,Dexamethasone,DDInter1896,Ubrogepant,Moderate
DDInter513,Dexamethasone,DDInter1901,Upadacitinib,Major
DDInter513,Dexamethasone,DDInter1907,Ustekinumab,Moderate
DDInter1910,Valdecoxib,DDInter513,Dexamethasone,Moderate
DDInter1915,Valsartan,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1917,Vandetanib,Moderate
DDInter513,Dexamethasone,DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter513,Dexamethasone,DDInter1922,Vecuronium,Moderate
DDInter513,Dexamethasone,DDInter1925,Vemurafenib,Moderate
DDInter513,Dexamethasone,DDInter1926,Venetoclax,Major
DDInter1928,Verapamil,DDInter513,Dexamethasone,Moderate
DDInter1933,Vigabatrin,DDInter513,Dexamethasone,Major
DDInter513,Dexamethasone,DDInter1935,Vilazodone,Moderate
DDInter1936,Vinblastine,DDInter513,Dexamethasone,Moderate
DDInter1937,Vincristine,DDInter513,Dexamethasone,Moderate
DDInter1938,Vincristine (liposome),DDInter513,Dexamethasone,Moderate
DDInter1939,Vinorelbine,DDInter513,Dexamethasone,Moderate
DDInter1943,Vitamin E,DDInter513,Dexamethasone,Minor
DDInter1946,Voriconazole,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1948,Vortioxetine,Moderate
DDInter513,Dexamethasone,DDInter1949,Voxelotor,Major
DDInter1951,Warfarin,DDInter513,Dexamethasone,Moderate
DDInter513,Dexamethasone,DDInter1953,Yellow Fever Vaccine,Major
DDInter1957,Zaleplon,DDInter513,Dexamethasone,Minor
DDInter513,Dexamethasone,DDInter1959,Zanubrutinib,Major
DDInter513,Dexamethasone,DDInter1963,Zinc acetate,Minor
DDInter513,Dexamethasone,DDInter1964,Zinc chloride,Minor
DDInter513,Dexamethasone,DDInter1965,Zinc gluconate,Minor
DDInter513,Dexamethasone,DDInter1966,Zinc sulfate,Minor
DDInter1967,Ziprasidone,DDInter513,Dexamethasone,Minor
DDInter1970,Zolpidem,DDInter513,Dexamethasone,Moderate
DDInter1971,Zonisamide,DDInter513,Dexamethasone,Moderate
DDInter439,Conjugated estrogens,DDInter195,Betamethasone,Moderate
DDInter439,Conjugated estrogens,DDInter246,Budesonide,Moderate
DDInter439,Conjugated estrogens,DDInter267,Calcipotriol (topical),Moderate
DDInter269,Calcitriol (topical),DDInter439,Conjugated estrogens,Moderate
DDInter416,Clotrimazole,DDInter439,Conjugated estrogens,Moderate
DDInter439,Conjugated estrogens,DDInter593,Doxepin,Minor
DDInter670,Erythromycin,DDInter439,Conjugated estrogens,Moderate
DDInter743,Fluconazole,DDInter439,Conjugated estrogens,Moderate
DDInter439,Conjugated estrogens,DDInter843,Griseofulvin,Moderate
DDInter439,Conjugated estrogens,DDInter1008,Ketoconazole,Moderate
DDInter439,Conjugated estrogens,DDInter1191,Methylprednisolone,Moderate
DDInter439,Conjugated estrogens,DDInter1209,Miconazole,Moderate
DDInter439,Conjugated estrogens,DDInter1513,Prednisolone,Moderate
DDInter439,Conjugated estrogens,DDInter1857,Triamcinolone (ophthalmic),Moderate
DDInter195,Betamethasone,DDInter1442,Phenobarbital,Moderate
DDInter351,Chloramphenicol,DDInter1442,Phenobarbital,Moderate
DDInter361,Chlorphenesin,DDInter1442,Phenobarbital,Moderate
DDInter1442,Phenobarbital,DDInter398,Clindamycin,Moderate
DDInter843,Griseofulvin,DDInter1442,Phenobarbital,Moderate
DDInter1191,Methylprednisolone,DDInter1442,Phenobarbital,Moderate
DDInter1202,Metronidazole,DDInter1442,Phenobarbital,Moderate
DDInter1226,Minoxidil,DDInter1442,Phenobarbital,Moderate
DDInter1513,Prednisolone,DDInter1442,Phenobarbital,Moderate
DDInter1533,Promethazine,DDInter1442,Phenobarbital,Moderate
DDInter1442,Phenobarbital,DDInter1155,Mepyramine,Moderate
DDInter1735,Tacrolimus,DDInter1442,Phenobarbital,Major
DDInter1878,Tripelennamine,DDInter1442,Phenobarbital,Moderate
DDInter169,Beclomethasone dipropionate (nasal),DDInter673,Esketamine,Moderate
DDInter168,Beclomethasone dipropionate,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter168,Beclomethasone dipropionate,DDInter88,Amphotericin B (liposomal),Moderate
DDInter168,Beclomethasone dipropionate,DDInter179,Bendroflumethiazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter188,Benzthiazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter248,Bumetanide,Moderate
DDInter288,Capreomycin,DDInter168,Beclomethasone dipropionate,Moderate
DDInter168,Beclomethasone dipropionate,DDInter360,Chlorothiazide,Moderate
DDInter365,Chlorthalidone,DDInter168,Beclomethasone dipropionate,Moderate
DDInter168,Beclomethasone dipropionate,DDInter387,Cisplatin,Moderate
DDInter507,Desmopressin,DDInter168,Beclomethasone dipropionate,Major
DDInter168,Beclomethasone dipropionate,DDInter540,Diclofenamide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter568,Dinutuximab,Major
DDInter168,Beclomethasone dipropionate,DDInter686,Etacrynic acid,Moderate
DDInter168,Beclomethasone dipropionate,DDInter889,Hydroflumethiazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter915,Indacaterol,Minor
DDInter168,Beclomethasone dipropionate,DDInter916,Indapamide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter918,Indium In-111 oxyquinoline,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter168,Beclomethasone dipropionate,Moderate
DDInter982,Isoetharine,DDInter168,Beclomethasone dipropionate,Minor
DDInter168,Beclomethasone dipropionate,DDInter987,Isoprenaline,Minor
DDInter168,Beclomethasone dipropionate,DDInter1063,Levosalbutamol,Minor
DDInter168,Beclomethasone dipropionate,DDInter1346,Orciprenaline,Minor
DDInter168,Beclomethasone dipropionate,DDInter1167,Methazolamide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1199,Metolazone,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1215,Mifepristone,Major
DDInter168,Beclomethasone dipropionate,DDInter1335,Omacetaxine mepesuccinate,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1399,Patiromer,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1476,Pirbuterol,Minor
DDInter168,Beclomethasone dipropionate,DDInter1490,Polythiazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1560,Racepinephrine,Minor
DDInter168,Beclomethasone dipropionate,DDInter1606,Ritodrine,Minor
DDInter168,Beclomethasone dipropionate,DDInter1635,Salmeterol,Minor
DDInter168,Beclomethasone dipropionate,DDInter1830,Tolevamer,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1769,Terbutaline,Minor
DDInter1836,Torasemide,DDInter168,Beclomethasone dipropionate,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1861,Trichlormethiazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1901,Upadacitinib,Major
DDInter351,Chloramphenicol,DDInter171,Belantamab mafodotin,Moderate
DDInter352,Chloramphenicol (ophthalmic),DDInter171,Belantamab mafodotin,Moderate
DDInter569,Diphenhydramine,DDInter1093,Lorcaserin,Moderate
DDInter593,Doxepin,DDInter1093,Lorcaserin,Major
DDInter594,Doxepin (topical),DDInter1093,Lorcaserin,Major
DDInter1533,Promethazine,DDInter1093,Lorcaserin,Moderate
DDInter195,Betamethasone,DDInter176,Bempedoic acid,Major
DDInter246,Budesonide,DDInter176,Bempedoic acid,Major
DDInter1191,Methylprednisolone,DDInter176,Bempedoic acid,Major
DDInter1513,Prednisolone,DDInter176,Bempedoic acid,Major
DDInter1593,Rifaximin,DDInter176,Bempedoic acid,Moderate
DDInter195,Betamethasone,DDInter177,Benazepril,Moderate
DDInter236,Brimonidine (topical),DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter246,Budesonide,Moderate
DDInter177,Benazepril,DDInter1191,Methylprednisolone,Moderate
DDInter177,Benazepril,DDInter1513,Prednisolone,Moderate
DDInter177,Benazepril,DDInter1533,Promethazine,Moderate
DDInter177,Benazepril,DDInter1633,Salicylic acid (sodium),Moderate
DDInter177,Benazepril,DDInter1735,Tacrolimus,Moderate
DDInter203,Bexarotene (topical),DDInter186,Benzoyl peroxide (topical),Moderate
DDInter186,Benzoyl peroxide (topical),DDInter1865,Trifarotene (topical),Moderate
DDInter351,Chloramphenicol,DDInter178,Bendamustine,Moderate
DDInter352,Chloramphenicol (ophthalmic),DDInter178,Bendamustine,Moderate
DDInter1792,Thiabendazole,DDInter178,Bendamustine,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter182,Benzhydrocodone,Moderate
DDInter236,Brimonidine (topical),DDInter182,Benzhydrocodone,Moderate
DDInter351,Chloramphenicol,DDInter182,Benzhydrocodone,Major
DDInter361,Chlorphenesin,DDInter182,Benzhydrocodone,Major
DDInter395,Clemastine,DDInter182,Benzhydrocodone,Moderate
DDInter416,Clotrimazole,DDInter182,Benzhydrocodone,Major
DDInter513,Dexamethasone,DDInter182,Benzhydrocodone,Major
DDInter569,Diphenhydramine,DDInter182,Benzhydrocodone,Moderate
DDInter593,Doxepin,DDInter182,Benzhydrocodone,Moderate
DDInter594,Doxepin (topical),DDInter182,Benzhydrocodone,Moderate
DDInter670,Erythromycin,DDInter182,Benzhydrocodone,Major
DDInter743,Fluconazole,DDInter182,Benzhydrocodone,Major
DDInter834,Glycopyrronium,DDInter182,Benzhydrocodone,Moderate
DDInter843,Griseofulvin,DDInter182,Benzhydrocodone,Moderate
DDInter1008,Ketoconazole,DDInter182,Benzhydrocodone,Major
DDInter1209,Miconazole,DDInter182,Benzhydrocodone,Moderate
DDInter1226,Minoxidil,DDInter182,Benzhydrocodone,Moderate
DDInter1533,Promethazine,DDInter182,Benzhydrocodone,Moderate
DDInter1155,Mepyramine,DDInter182,Benzhydrocodone,Moderate
DDInter1768,Terbinafine,DDInter182,Benzhydrocodone,Moderate
DDInter1878,Tripelennamine,DDInter182,Benzhydrocodone,Moderate
DDInter90,Amprenavir,DDInter886,Hydrocortisone (ophthalmic),Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter129,Atazanavir,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter221,Boceprevir,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter242,Bromfenac (ophthalmic),Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter340,Ceritinib,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter393,Clarithromycin,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter424,Cobicistat,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter438,Conivaptan,Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter482,Darunavir,Moderate
DDInter496,Delavirdine,DDInter886,Hydrocortisone (ophthalmic),Moderate
DDInter538,Diclofenac (ophthalmic),DDInter886,Hydrocortisone (ophthalmic),Moderate
DDInter670,Erythromycin,DDInter886,Hydrocortisone (ophthalmic),Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter714,Fedratinib,Moderate
DDInter764,Flurbiprofen (ophthalmic),DDInter886,Hydrocortisone (ophthalmic),Moderate
DDInter886,Hydrocortisone (ophthalmic),DDInter777,Fosamprenavir,Moderate
