DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter202,Bexarotene,DDInter1614,Roflumilast,Moderate
DDInter202,Bexarotene,DDInter1770,Terfenadine,Moderate
DDInter1941,Vitamin A,DDInter202,Bexarotene,Moderate
DDInter128,Astemizole,DDInter204,Bicalutamide,Moderate
DDInter204,Bicalutamide,DDInter246,Budesonide,Moderate
DDInter204,Bicalutamide,DDInter247,Budesonide (nasal),Moderate
DDInter204,Bicalutamide,DDInter915,Indacaterol,Moderate
DDInter987,Isoprenaline,DDInter204,Bicalutamide,Moderate
DDInter204,Bicalutamide,DDInter997,Ivacaftor,Moderate
DDInter1346,Orciprenaline,DDInter204,Bicalutamide,Moderate
DDInter204,Bicalutamide,DDInter1331,Olodaterol,Moderate
DDInter204,Bicalutamide,DDInter1476,Pirbuterol,Moderate
DDInter1533,Promethazine,DDInter204,Bicalutamide,Moderate
DDInter1635,Salmeterol,DDInter204,Bicalutamide,Moderate
DDInter1769,Terbutaline,DDInter204,Bicalutamide,Moderate
DDInter1770,Terfenadine,DDInter204,Bicalutamide,Major
DDInter204,Bicalutamide,DDInter45,Alimemazine,Moderate
DDInter513,Dexamethasone,DDInter205,Bictegravir,Moderate
DDInter997,Ivacaftor,DDInter205,Bictegravir,Moderate
DDInter1513,Prednisolone,DDInter205,Bictegravir,Moderate
DDInter128,Astemizole,DDInter210,Binimetinib,Moderate
DDInter997,Ivacaftor,DDInter210,Binimetinib,Moderate
DDInter1770,Terfenadine,DDInter210,Binimetinib,Moderate
DDInter527,Dextromethorphan,DDInter149,Azatadine,Moderate
DDInter527,Dextromethorphan,DDInter193,Berotralstat,Moderate
DDInter527,Dextromethorphan,DDInter211,Biperiden,Moderate
DDInter527,Dextromethorphan,DDInter231,Brexpiprazole,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter527,Dextromethorphan,Moderate
DDInter236,Brimonidine (topical),DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter239,Brivaracetam,Moderate
DDInter527,Dextromethorphan,DDInter243,Bromocriptine,Moderate
DDInter527,Dextromethorphan,DDInter245,Brompheniramine,Moderate
DDInter527,Dextromethorphan,DDInter251,Buprenorphine,Moderate
DDInter256,Butabarbital,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter258,Butorphanol,Moderate
DDInter527,Dextromethorphan,DDInter284,Cannabidiol,Moderate
DDInter527,Dextromethorphan,DDInter293,Carbamazepine,Moderate
DDInter527,Dextromethorphan,DDInter1427,Pentoxyverine,Moderate
DDInter527,Dextromethorphan,DDInter297,Carbinoxamine,Moderate
DDInter527,Dextromethorphan,DDInter300,Cariprazine,Moderate
DDInter301,Carisoprodol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter338,Cenobamate,Moderate
DDInter527,Dextromethorphan,DDInter407,Clofedanol,Moderate
DDInter527,Dextromethorphan,DDInter349,Chloral hydrate,Moderate
DDInter527,Dextromethorphan,DDInter354,Chlorcyclizine,Moderate
DDInter355,Chlordiazepoxide,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter357,Chlormezanone,Moderate
DDInter527,Dextromethorphan,DDInter361,Chlorphenesin,Moderate
DDInter363,Chlorpromazine,DDInter527,Dextromethorphan,Moderate
DDInter366,Chlorzoxazone,DDInter527,Dextromethorphan,Moderate
DDInter380,Cimetidine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter381,Cinacalcet,Moderate
DDInter395,Clemastine,DDInter527,Dextromethorphan,Moderate
DDInter401,Clobazam,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter411,Clonazepam,Moderate
DDInter527,Dextromethorphan,DDInter412,Clonidine,Moderate
DDInter527,Dextromethorphan,DDInter414,Clorazepic acid,Moderate
DDInter419,Clozapine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter453,Cyclizine,Moderate
DDInter459,Cyproheptadine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter465,Dacomitinib,Moderate
DDInter527,Dextromethorphan,DDInter473,Dantrolene,Moderate
DDInter480,Darifenacin,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter496,Delavirdine,Moderate
DDInter527,Dextromethorphan,DDInter504,Desipramine,Moderate
DDInter527,Dextromethorphan,DDInter512,Deutetrabenazine,Moderate
DDInter517,Dexbrompheniramine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter520,Dexmedetomidine,Moderate
DDInter527,Dextromethorphan,DDInter526,Dextroamphetamine,Moderate
DDInter527,Dextromethorphan,DDInter531,Dezocine,Moderate
DDInter527,Dextromethorphan,DDInter534,Diazepam,Moderate
DDInter527,Dextromethorphan,DDInter562,Dimenhydrinate,Moderate
DDInter527,Dextromethorphan,DDInter569,Diphenhydramine,Moderate
DDInter1913,Valproic acid,DDInter527,Dextromethorphan,Moderate
DDInter600,Doxylamine,DDInter527,Dextromethorphan,Moderate
DDInter601,Dronabinol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter602,Dronedarone,Moderate
DDInter603,Droperidol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter629,Eliglustat,Moderate
DDInter646,Entacapone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter673,Esketamine,Moderate
DDInter527,Dextromethorphan,DDInter674,Eslicarbazepine,Moderate
DDInter527,Dextromethorphan,DDInter677,Estazolam,Moderate
DDInter685,Eszopiclone,DDInter527,Dextromethorphan,Moderate
DDInter691,Ethchlorvynol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter695,Ethosuximide,Moderate
DDInter527,Dextromethorphan,DDInter696,Ethotoin,Moderate
DDInter527,Dextromethorphan,DDInter708,Ezogabine,Moderate
DDInter527,Dextromethorphan,DDInter714,Fedratinib,Moderate
DDInter527,Dextromethorphan,DDInter715,Felbamate,Moderate
DDInter527,Dextromethorphan,DDInter738,Flavoxate,Moderate
DDInter527,Dextromethorphan,DDInter741,Flibanserin,Moderate
DDInter527,Dextromethorphan,DDInter760,Fluphenazine,Moderate
DDInter527,Dextromethorphan,DDInter762,Flurazepam,Moderate
DDInter527,Dextromethorphan,DDInter821,Givosiran,Moderate
DDInter527,Dextromethorphan,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter527,Dextromethorphan,DDInter850,Halazepam,Moderate
DDInter527,Dextromethorphan,DDInter852,Halofantrine,Moderate
DDInter853,Haloperidol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter895,Hydroxyzine,Moderate
DDInter527,Dextromethorphan,DDInter907,Iloperidone,Moderate
DDInter527,Dextromethorphan,DDInter909,Imatinib,Moderate
DDInter527,Dextromethorphan,DDInter981,Isocarboxazid,Major
DDInter527,Dextromethorphan,DDInter1006,Kava,Moderate
DDInter527,Dextromethorphan,DDInter1007,Ketamine,Moderate
DDInter527,Dextromethorphan,DDInter1020,Lamotrigine,Moderate
DDInter527,Dextromethorphan,DDInter1032,Lefamulin,Moderate
DDInter527,Dextromethorphan,DDInter1034,Lemborexant,Moderate
DDInter527,Dextromethorphan,DDInter1046,Levetiracetam,Moderate
DDInter527,Dextromethorphan,DDInter1062,Levorphanol,Moderate
DDInter527,Dextromethorphan,DDInter1073,Linezolid,Major
DDInter527,Dextromethorphan,DDInter1078,Lisdexamfetamine,Moderate
DDInter527,Dextromethorphan,DDInter1081,Lithium carbonate,Moderate
DDInter527,Dextromethorphan,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter527,Dextromethorphan,Moderate
DDInter1099,Loxapine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1102,Lumateperone,Moderate
DDInter527,Dextromethorphan,DDInter1104,Lurasidone,Moderate
DDInter527,Dextromethorphan,DDInter1126,Mazindol,Moderate
DDInter527,Dextromethorphan,DDInter1134,Meclizine,Moderate
DDInter527,Dextromethorphan,DDInter1146,Memantine,Minor
DDInter527,Dextromethorphan,DDInter1152,Mephenytoin,Moderate
DDInter527,Dextromethorphan,DDInter1190,Methylphenobarbital,Moderate
DDInter1154,Meprobamate,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1159,Mesoridazine,Moderate
DDInter527,Dextromethorphan,DDInter1163,Metaxalone,Moderate
DDInter1166,Methadone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1161,Metamfetamine,Moderate
DDInter527,Dextromethorphan,DDInter1168,Methdilazine,Moderate
DDInter1172,Methocarbamol,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1181,Methsuximide,Moderate
DDInter527,Dextromethorphan,DDInter1197,Metoclopramide,Moderate
DDInter527,Dextromethorphan,DDInter1205,Metyrosine,Moderate
DDInter527,Dextromethorphan,DDInter1212,Midazolam,Moderate
DDInter527,Dextromethorphan,DDInter1229,Mirabegron,Moderate
DDInter527,Dextromethorphan,DDInter1239,Molindone,Moderate
DDInter1245,Morphine (liposomal),DDInter527,Dextromethorphan,Moderate
DDInter1253,Nabilone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1257,Nalbuphine,Moderate
DDInter527,Dextromethorphan,DDInter1293,Nilotinib,Moderate
DDInter1326,Olanzapine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1329,Oliceridine,Moderate
DDInter527,Dextromethorphan,DDInter1343,Opicapone,Moderate
DDInter527,Dextromethorphan,DDInter1344,Opium,Moderate
DDInter527,Dextromethorphan,DDInter1349,Orphenadrine,Moderate
DDInter527,Dextromethorphan,DDInter1356,Oxamniquine,Moderate
DDInter527,Dextromethorphan,DDInter1359,Oxazepam,Moderate
DDInter527,Dextromethorphan,DDInter1360,Oxcarbazepine,Moderate
DDInter1366,Oxycodone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1372,Oxymorphone,Moderate
DDInter527,Dextromethorphan,DDInter1381,Paliperidone,Moderate
DDInter527,Dextromethorphan,DDInter1387,Panobinostat,Moderate
DDInter527,Dextromethorphan,DDInter1391,Paraldehyde,Moderate
DDInter527,Dextromethorphan,DDInter1392,Paramethadione,Moderate
DDInter1423,Pentobarbital,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1428,Perampanel,Moderate
DDInter527,Dextromethorphan,DDInter1430,Pergolide,Moderate
DDInter527,Dextromethorphan,DDInter1432,Perphenazine,Moderate
DDInter527,Dextromethorphan,DDInter1437,Phenacemide,Moderate
DDInter527,Dextromethorphan,DDInter1440,Phenelzine,Major
DDInter527,Dextromethorphan,DDInter1441,Phenindamine,Moderate
DDInter527,Dextromethorphan,DDInter1446,Phensuximide,Moderate
DDInter1447,Phentermine,DDInter527,Dextromethorphan,Moderate
DDInter1460,Phenytoin,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1470,Pimozide,Moderate
DDInter1505,Pramipexole,DDInter527,Dextromethorphan,Moderate
DDInter1516,Pregabalin,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1521,Primidone,Moderate
DDInter1527,Prochlorperazine,DDInter527,Dextromethorphan,Moderate
DDInter1528,Procyclidine,DDInter527,Dextromethorphan,Moderate
DDInter1532,Promazine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1533,Promethazine,Moderate
DDInter527,Dextromethorphan,DDInter1534,Propafenone,Moderate
DDInter527,Dextromethorphan,DDInter1537,Propiomazine,Moderate
DDInter527,Dextromethorphan,DDInter528,Dextropropoxyphene,Moderate
DDInter527,Dextromethorphan,DDInter1155,Mepyramine,Moderate
DDInter527,Dextromethorphan,DDInter1552,Quazepam,Moderate
DDInter527,Dextromethorphan,DDInter1553,Quetiapine,Moderate
DDInter1557,Quinine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1564,Ramelteon,Moderate
DDInter1570,Ranolazine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1580,Remimazolam,Moderate
DDInter527,Dextromethorphan,DDInter1605,Risperidone,Moderate
DDInter1607,Ritonavir,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1615,Rolapitant,Moderate
DDInter1619,Ropinirole,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1624,Rotigotine,Moderate
DDInter527,Dextromethorphan,DDInter1627,Rufinamide,Moderate
DDInter1650,Secobarbital,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1653,Selegiline,Major
DDInter527,Dextromethorphan,DDInter1698,Somapacitan,Moderate
DDInter527,Dextromethorphan,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1711,Stiripentol,Moderate
DDInter527,Dextromethorphan,DDInter1733,Suvorexant,Moderate
DDInter527,Dextromethorphan,DDInter1747,Tasimelteon,Moderate
DDInter1761,Temazepam,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1778,Tetrabenazine,Moderate
DDInter527,Dextromethorphan,DDInter1789,Thalidomide,Moderate
DDInter1793,Thiethylperazine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1795,Thiopental,Moderate
DDInter527,Dextromethorphan,DDInter1796,Thioridazine,Moderate
DDInter527,Dextromethorphan,DDInter1798,Thiothixene,Moderate
DDInter527,Dextromethorphan,DDInter1801,Tiagabine,Moderate
DDInter1804,Ticlopidine,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1821,Tizanidine,Moderate
DDInter1829,Tolcapone,DDInter527,Dextromethorphan,Moderate
DDInter1834,Topiramate,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1860,Triazolam,Moderate
DDInter527,Dextromethorphan,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter527,Dextromethorphan,Moderate
DDInter1870,Trihexyphenidyl,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter45,Alimemazine,Moderate
DDInter1871,Trimethadione,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1873,Trimethobenzamide,Moderate
DDInter527,Dextromethorphan,DDInter1878,Tripelennamine,Moderate
DDInter1879,Triprolidine,DDInter527,Dextromethorphan,Moderate
DDInter1881,Troglitazone,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1909,Valbenazine,Moderate
DDInter527,Dextromethorphan,DDInter1910,Valdecoxib,Minor
DDInter527,Dextromethorphan,DDInter1911,Valerian,Moderate
DDInter527,Dextromethorphan,DDInter1925,Vemurafenib,Moderate
DDInter527,Dextromethorphan,DDInter1933,Vigabatrin,Moderate
DDInter527,Dextromethorphan,DDInter1957,Zaleplon,Moderate
DDInter527,Dextromethorphan,DDInter1960,Ziconotide,Moderate
DDInter1967,Ziprasidone,DDInter527,Dextromethorphan,Moderate
DDInter1970,Zolpidem,DDInter527,Dextromethorphan,Moderate
DDInter527,Dextromethorphan,DDInter1971,Zonisamide,Moderate
DDInter149,Azatadine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter245,Brompheniramine,Moderate
DDInter211,Biperiden,DDInter1427,Pentoxyverine,Moderate
DDInter297,Carbinoxamine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter407,Clofedanol,Moderate
DDInter211,Biperiden,DDInter354,Chlorcyclizine,Moderate
DDInter395,Clemastine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter453,Cyclizine,Moderate
DDInter459,Cyproheptadine,DDInter211,Biperiden,Moderate
DDInter517,Dexbrompheniramine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter569,Diphenhydramine,Moderate
DDInter600,Doxylamine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter834,Glycopyrronium,Moderate
DDInter211,Biperiden,DDInter835,Glycopyrronium (topical),Moderate
DDInter970,Ipratropium,DDInter211,Biperiden,Moderate
DDInter971,Ipratropium (nasal),DDInter211,Biperiden,Minor
DDInter211,Biperiden,DDInter1053,Levocetirizine,Moderate
DDInter1134,Meclizine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1168,Methdilazine,Moderate
DDInter1333,Olopatadine (nasal),DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1441,Phenindamine,Moderate
DDInter1453,Phenylephrine,DDInter211,Biperiden,Moderate
DDInter1455,Phenylephrine (ophthalmic),DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1533,Promethazine,Moderate
DDInter211,Biperiden,DDInter1155,Mepyramine,Moderate
DDInter211,Biperiden,DDInter1586,Revefenacin,Moderate
DDInter1793,Thiethylperazine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1815,Tiotropium,Moderate
DDInter211,Biperiden,DDInter45,Alimemazine,Moderate
DDInter1878,Tripelennamine,DDInter211,Biperiden,Moderate
DDInter1879,Triprolidine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1899,Umeclidinium,Moderate
DDInter128,Astemizole,DDInter212,Bisacodyl,Moderate
DDInter1123,Mannitol,DDInter212,Bisacodyl,Moderate
DDInter1513,Prednisolone,DDInter212,Bisacodyl,Moderate
DDInter1769,Terbutaline,DDInter212,Bisacodyl,Moderate
DDInter1770,Terfenadine,DDInter212,Bisacodyl,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter212,Bisacodyl,Moderate
DDInter45,Alimemazine,DDInter212,Bisacodyl,Moderate
DDInter1783,Tetracycline,DDInter74,Aminophylline,Moderate
DDInter1242,Montelukast,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1363,Oxtriphylline,Moderate
DDInter1791,Theophylline,DDInter1783,Tetracycline,Moderate
DDInter1941,Vitamin A,DDInter1783,Tetracycline,Major
DDInter1955,Zafirlukast,DDInter1202,Metronidazole,Moderate
DDInter216,Bisoprolol,DDInter74,Aminophylline,Major
DDInter216,Bisoprolol,DDInter246,Budesonide,Moderate
DDInter216,Bisoprolol,DDInter569,Diphenhydramine,Moderate
DDInter216,Bisoprolol,DDInter613,Dyphylline,Major
DDInter216,Bisoprolol,DDInter650,Ephedrine,Moderate
DDInter216,Bisoprolol,DDInter763,Flurbiprofen,Moderate
DDInter216,Bisoprolol,DDInter834,Glycopyrronium,Moderate
DDInter216,Bisoprolol,DDInter915,Indacaterol,Moderate
DDInter216,Bisoprolol,DDInter987,Isoprenaline,Moderate
DDInter216,Bisoprolol,DDInter1346,Orciprenaline,Moderate
DDInter216,Bisoprolol,DDInter1168,Methdilazine,Moderate
DDInter216,Bisoprolol,DDInter1331,Olodaterol,Moderate
DDInter216,Bisoprolol,DDInter1363,Oxtriphylline,Major
DDInter216,Bisoprolol,DDInter1426,Pentoxifylline,Moderate
DDInter1455,Phenylephrine (ophthalmic),DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1476,Pirbuterol,Moderate
DDInter216,Bisoprolol,DDInter1513,Prednisolone,Moderate
DDInter216,Bisoprolol,DDInter1533,Promethazine,Moderate
DDInter216,Bisoprolol,DDInter1155,Mepyramine,Moderate
DDInter216,Bisoprolol,DDInter1635,Salmeterol,Moderate
DDInter216,Bisoprolol,DDInter1769,Terbutaline,Moderate
DDInter1791,Theophylline,DDInter216,Bisoprolol,Major
DDInter1793,Thiethylperazine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter45,Alimemazine,Moderate
DDInter217,Bivalirudin,DDInter763,Flurbiprofen,Moderate
DDInter217,Bivalirudin,DDInter764,Flurbiprofen (ophthalmic),Moderate
DDInter217,Bivalirudin,DDInter1426,Pentoxifylline,Moderate
DDInter219,Bleomycin,DDInter1156,Mercaptopurine,Moderate
DDInter219,Bleomycin,DDInter1614,Roflumilast,Moderate
DDInter74,Aminophylline,DDInter220,Blinatumomab,Moderate
DDInter613,Dyphylline,DDInter220,Blinatumomab,Moderate
DDInter884,Hydrocodone,DDInter220,Blinatumomab,Moderate
DDInter1363,Oxtriphylline,DDInter220,Blinatumomab,Moderate
DDInter1614,Roflumilast,DDInter220,Blinatumomab,Moderate
DDInter1791,Theophylline,DDInter220,Blinatumomab,Moderate
DDInter897,Ibandronate,DDInter763,Flurbiprofen,Moderate
DDInter897,Ibandronate,DDInter1277,Neomycin,Moderate
DDInter222,Bortezomib,DDInter1614,Roflumilast,Moderate
DDInter222,Bortezomib,DDInter1955,Zafirlukast,Moderate
DDInter223,Bosentan,DDInter128,Astemizole,Moderate
DDInter223,Bosentan,DDInter426,Cocaine (nasal),Moderate
DDInter223,Bosentan,DDInter427,Cocaine (topical),Moderate
DDInter223,Bosentan,DDInter763,Flurbiprofen,Moderate
DDInter223,Bosentan,DDInter997,Ivacaftor,Moderate
DDInter1242,Montelukast,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1426,Pentoxifylline,Moderate
DDInter223,Bosentan,DDInter1513,Prednisolone,Moderate
DDInter1770,Terfenadine,DDInter223,Bosentan,Moderate
DDInter1955,Zafirlukast,DDInter223,Bosentan,Moderate
DDInter128,Astemizole,DDInter224,Bosutinib,Moderate
DDInter915,Indacaterol,DDInter224,Bosutinib,Moderate
DDInter987,Isoprenaline,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter997,Ivacaftor,Moderate
DDInter1346,Orciprenaline,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1331,Olodaterol,Moderate
DDInter1476,Pirbuterol,DDInter224,Bosutinib,Moderate
DDInter1614,Roflumilast,DDInter224,Bosutinib,Moderate
DDInter1635,Salmeterol,DDInter224,Bosutinib,Moderate
DDInter1769,Terbutaline,DDInter224,Bosutinib,Moderate
DDInter1770,Terfenadine,DDInter224,Bosutinib,Moderate
DDInter45,Alimemazine,DDInter224,Bosutinib,Moderate
DDInter1955,Zafirlukast,DDInter224,Bosutinib,Moderate
DDInter763,Flurbiprofen,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter1277,Neomycin,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter254,Buspirone,DDInter245,Brompheniramine,Moderate
DDInter575,Disopyramide,DDInter245,Brompheniramine,Moderate
DDInter1150,Meperidine,DDInter245,Brompheniramine,Moderate
DDInter1453,Phenylephrine,DDInter1185,Methyldopa,Moderate
DDInter1453,Phenylephrine,DDInter1365,Oxybutynin,Moderate
DDInter1421,Pentazocine,DDInter245,Brompheniramine,Moderate
DDInter1497,Potassium chloride,DDInter245,Brompheniramine,Major
DDInter245,Brompheniramine,DDInter1498,Potassium citrate,Major
DDInter1453,Phenylephrine,DDInter1535,Propantheline,Moderate
DDInter528,Dextropropoxyphene,DDInter245,Brompheniramine,Major
DDInter245,Brompheniramine,DDInter1690,Sodium oxybate,Major
DDInter1718,Sufentanil,DDInter245,Brompheniramine,Moderate
DDInter1834,Topiramate,DDInter245,Brompheniramine,Major
DDInter245,Brompheniramine,DDInter1971,Zonisamide,Major
DDInter763,Flurbiprofen,DDInter228,Brentuximab vedotin,Moderate
DDInter997,Ivacaftor,DDInter228,Brentuximab vedotin,Moderate
DDInter1156,Mercaptopurine,DDInter228,Brentuximab vedotin,Moderate
DDInter1614,Roflumilast,DDInter228,Brentuximab vedotin,Moderate
DDInter1955,Zafirlukast,DDInter228,Brentuximab vedotin,Moderate
DDInter149,Azatadine,DDInter230,Brexanolone,Moderate
DDInter245,Brompheniramine,DDInter230,Brexanolone,Moderate
DDInter1427,Pentoxyverine,DDInter230,Brexanolone,Moderate
DDInter297,Carbinoxamine,DDInter230,Brexanolone,Moderate
DDInter407,Clofedanol,DDInter230,Brexanolone,Moderate
DDInter354,Chlorcyclizine,DDInter230,Brexanolone,Moderate
DDInter395,Clemastine,DDInter230,Brexanolone,Moderate
DDInter453,Cyclizine,DDInter230,Brexanolone,Moderate
DDInter459,Cyproheptadine,DDInter230,Brexanolone,Moderate
DDInter517,Dexbrompheniramine,DDInter230,Brexanolone,Moderate
DDInter569,Diphenhydramine,DDInter230,Brexanolone,Moderate
DDInter600,Doxylamine,DDInter230,Brexanolone,Moderate
DDInter884,Hydrocodone,DDInter230,Brexanolone,Moderate
DDInter1053,Levocetirizine,DDInter230,Brexanolone,Moderate
DDInter1134,Meclizine,DDInter230,Brexanolone,Moderate
DDInter1168,Methdilazine,DDInter230,Brexanolone,Moderate
DDInter1333,Olopatadine (nasal),DDInter230,Brexanolone,Moderate
DDInter1441,Phenindamine,DDInter230,Brexanolone,Moderate
DDInter1533,Promethazine,DDInter230,Brexanolone,Moderate
DDInter1155,Mepyramine,DDInter230,Brexanolone,Moderate
DDInter1793,Thiethylperazine,DDInter230,Brexanolone,Moderate
DDInter45,Alimemazine,DDInter230,Brexanolone,Moderate
DDInter1873,Trimethobenzamide,DDInter230,Brexanolone,Moderate
DDInter1878,Tripelennamine,DDInter230,Brexanolone,Moderate
DDInter1879,Triprolidine,DDInter230,Brexanolone,Moderate
DDInter149,Azatadine,DDInter231,Brexpiprazole,Moderate
DDInter245,Brompheniramine,DDInter231,Brexpiprazole,Moderate
DDInter231,Brexpiprazole,DDInter1427,Pentoxyverine,Moderate
DDInter297,Carbinoxamine,DDInter231,Brexpiprazole,Moderate
DDInter407,Clofedanol,DDInter231,Brexpiprazole,Moderate
DDInter354,Chlorcyclizine,DDInter231,Brexpiprazole,Moderate
DDInter395,Clemastine,DDInter231,Brexpiprazole,Moderate
DDInter453,Cyclizine,DDInter231,Brexpiprazole,Moderate
DDInter459,Cyproheptadine,DDInter231,Brexpiprazole,Moderate
DDInter517,Dexbrompheniramine,DDInter231,Brexpiprazole,Moderate
DDInter569,Diphenhydramine,DDInter231,Brexpiprazole,Major
DDInter600,Doxylamine,DDInter231,Brexpiprazole,Moderate
DDInter834,Glycopyrronium,DDInter231,Brexpiprazole,Moderate
DDInter1053,Levocetirizine,DDInter231,Brexpiprazole,Moderate
DDInter1134,Meclizine,DDInter231,Brexpiprazole,Moderate
DDInter1168,Methdilazine,DDInter231,Brexpiprazole,Moderate
DDInter1333,Olopatadine (nasal),DDInter231,Brexpiprazole,Moderate
DDInter1441,Phenindamine,DDInter231,Brexpiprazole,Moderate
DDInter1533,Promethazine,DDInter231,Brexpiprazole,Moderate
DDInter1155,Mepyramine,DDInter231,Brexpiprazole,Moderate
DDInter1793,Thiethylperazine,DDInter231,Brexpiprazole,Moderate
DDInter45,Alimemazine,DDInter231,Brexpiprazole,Moderate
DDInter1873,Trimethobenzamide,DDInter231,Brexpiprazole,Moderate
DDInter1878,Tripelennamine,DDInter231,Brexpiprazole,Moderate
DDInter128,Astemizole,DDInter233,Brigatinib,Moderate
DDInter732,Fexofenadine,DDInter233,Brigatinib,Moderate
DDInter884,Hydrocodone,DDInter233,Brigatinib,Moderate
DDInter915,Indacaterol,DDInter233,Brigatinib,Minor
DDInter997,Ivacaftor,DDInter233,Brigatinib,Moderate
DDInter1614,Roflumilast,DDInter233,Brigatinib,Moderate
DDInter1770,Terfenadine,DDInter233,Brigatinib,Moderate
DDInter1955,Zafirlukast,DDInter233,Brigatinib,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter149,Azatadine,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter245,Brompheniramine,Moderate
