DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1164,Metformin,DDInter1828,Tolbutamide,Moderate
DDInter1472,Pioglitazone,DDInter488,Deferasirox,Moderate
DDInter535,Diazoxide,DDInter1472,Pioglitazone,Moderate
DDInter1661,Sermorelin,DDInter1472,Pioglitazone,Moderate
DDInter679,Estradiol,DDInter424,Cobicistat,Moderate
DDInter679,Estradiol,DDInter488,Deferasirox,Moderate
DDInter679,Estradiol,DDInter1204,Metyrapone,Moderate
DDInter679,Estradiol,DDInter1513,Prednisolone,Moderate
DDInter679,Estradiol,DDInter1828,Tolbutamide,Moderate
DDInter52,Alosetron,DDInter488,Deferasirox,Moderate
DDInter424,Cobicistat,DDInter53,Alpelisib,Moderate
DDInter488,Deferasirox,DDInter53,Alpelisib,Moderate
DDInter1828,Tolbutamide,DDInter53,Alpelisib,Moderate
DDInter54,Alprazolam,DDInter92,Amyl Nitrite,Moderate
DDInter54,Alprazolam,DDInter424,Cobicistat,Moderate
DDInter54,Alprazolam,DDInter488,Deferasirox,Moderate
DDInter54,Alprazolam,DDInter535,Diazoxide,Moderate
DDInter54,Alprazolam,DDInter748,Flumazenil,Moderate
DDInter54,Alprazolam,DDInter1113,Magnesium carbonate,Minor
DDInter54,Alprazolam,DDInter1448,Phentolamine,Moderate
DDInter54,Alprazolam,DDInter1513,Prednisolone,Minor
DDInter54,Alprazolam,DDInter1533,Promethazine,Moderate
DDInter54,Alprazolam,DDInter953,Iodide I-123,Moderate
DDInter54,Alprazolam,DDInter954,Iodide I-131,Moderate
DDInter55,Alprostadil,DDInter1306,Nitrous acid,Moderate
DDInter1730,Sumatriptan,DDInter1186,Methylene blue,Major
DDInter92,Amyl Nitrite,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter1573,Rasburicase,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter56,Alteplase,DDInter488,Deferasirox,Major
DDInter56,Alteplase,DDInter898,Ibritumomab tiuxetan,Major
DDInter56,Alteplase,DDInter1839,Tositumomab (I-131),Major
DDInter56,Alteplase,DDInter1838,Tositumomab,Major
DDInter57,Altretamine,DDInter489,Deferiprone,Major
DDInter1380,Palifermin,DDInter57,Altretamine,Moderate
DDInter57,Altretamine,DDInter1638,Samarium (153Sm) lexidronam,Major
DDInter57,Altretamine,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter1312,Norethisterone,DDInter424,Cobicistat,Moderate
DDInter1312,Norethisterone,DDInter488,Deferasirox,Moderate
DDInter1312,Norethisterone,DDInter1719,Sugammadex,Major
DDInter60,Amantadine,DDInter959,Ioflupane I-123,Moderate
DDInter60,Amantadine,DDInter960,Iohexol,Major
DDInter60,Amantadine,DDInter961,Iopamidol,Major
DDInter60,Amantadine,DDInter1533,Promethazine,Moderate
DDInter539,Diclofenac (topical),DDInter488,Deferasirox,Major
DDInter898,Ibritumomab tiuxetan,DDInter539,Diclofenac (topical),Moderate
DDInter1839,Tositumomab (I-131),DDInter539,Diclofenac (topical),Moderate
DDInter1838,Tositumomab,DDInter539,Diclofenac (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter92,Amyl Nitrite,Moderate
DDInter1573,Rasburicase,DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1306,Nitrous acid,Major
DDInter85,Amphotericin B,DDInter488,Deferasirox,Major
DDInter533,Diatrizoate,DDInter85,Amphotericin B,Major
DDInter85,Amphotericin B,DDInter957,Iodipamide,Major
DDInter85,Amphotericin B,DDInter958,Iodixanol,Major
DDInter85,Amphotericin B,DDInter960,Iohexol,Major
DDInter85,Amphotericin B,DDInter961,Iopamidol,Major
DDInter85,Amphotericin B,DDInter964,Iopromide,Major
DDInter85,Amphotericin B,DDInter965,Iothalamic acid,Major
DDInter85,Amphotericin B,DDInter966,Ioversol,Major
DDInter85,Amphotericin B,DDInter967,Ioxilan,Major
DDInter85,Amphotericin B,DDInter1513,Prednisolone,Moderate
DDInter85,Amphotericin B,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter62,Ambrisentan,DDInter424,Cobicistat,Minor
DDInter488,Deferasirox,DDInter62,Ambrisentan,Moderate
DDInter62,Ambrisentan,DDInter1306,Nitrous acid,Moderate
DDInter622,Edrophonium,DDInter64,Amifampridine,Moderate
DDInter960,Iohexol,DDInter64,Amifampridine,Major
DDInter961,Iopamidol,DDInter64,Amifampridine,Major
DDInter1165,Methacholine,DDInter64,Amifampridine,Moderate
DDInter1462,Physostigmine,DDInter64,Amifampridine,Moderate
DDInter1513,Prednisolone,DDInter64,Amifampridine,Moderate
DDInter1533,Promethazine,DDInter64,Amifampridine,Moderate
DDInter68,Amiloride,DDInter65,Amifostine,Moderate
DDInter79,Amlodipine,DDInter65,Amifostine,Moderate
DDInter130,Atenolol,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter156,Azilsartan medoxomil,Moderate
DDInter177,Benazepril,DDInter65,Amifostine,Moderate
DDInter179,Bendroflumethiazide,DDInter65,Amifostine,Moderate
DDInter188,Benzthiazide,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter192,Bepridil,Moderate
DDInter197,Betaxolol,DDInter65,Amifostine,Moderate
DDInter216,Bisoprolol,DDInter65,Amifostine,Moderate
DDInter248,Bumetanide,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter292,Captopril,Moderate
DDInter303,Carteolol,DDInter65,Amifostine,Moderate
DDInter305,Carvedilol,DDInter65,Amifostine,Moderate
DDInter360,Chlorothiazide,DDInter65,Amifostine,Moderate
DDInter365,Chlorthalidone,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter396,Clevidipine,Moderate
DDInter412,Clonidine,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter452,Cyclandelate,Moderate
DDInter502,Deserpidine,DDInter65,Amifostine,Moderate
DDInter535,Diazoxide,DDInter65,Amifostine,Moderate
DDInter561,Diltiazem,DDInter65,Amifostine,Moderate
DDInter592,Doxazosin,DDInter65,Amifostine,Moderate
DDInter638,Enalapril,DDInter65,Amifostine,Moderate
DDInter656,Eplerenone,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter657,Epoprostenol,Moderate
DDInter658,Eprosartan,DDInter65,Amifostine,Moderate
DDInter675,Esmolol,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter688,Etelcalcetide,Major
DDInter686,Etacrynic acid,DDInter65,Amifostine,Moderate
DDInter716,Felodipine,DDInter65,Amifostine,Moderate
DDInter720,Fenoldopam,DDInter65,Amifostine,Moderate
DDInter844,Guanabenz,DDInter65,Amifostine,Moderate
DDInter845,Guanadrel,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter846,Guanethidine,Moderate
DDInter847,Guanfacine,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter882,Hydralazine,Moderate
DDInter889,Hydroflumethiazide,DDInter65,Amifostine,Moderate
DDInter908,Iloprost,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter91,Amrinone,Moderate
DDInter916,Indapamide,DDInter65,Amifostine,Moderate
DDInter972,Irbesartan,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter988,Isosorbide,Moderate
DDInter989,Isosorbide dinitrate,DDInter65,Amifostine,Moderate
DDInter990,Isosorbide mononitrate,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter992,Isoxsuprine,Moderate
DDInter993,Isradipine,DDInter65,Amifostine,Moderate
DDInter1013,Labetalol,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1045,Levamlodipine,Moderate
DDInter1079,Lisinopril,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1083,Lofexidine,Moderate
DDInter1095,Losartan,DDInter65,Amifostine,Moderate
DDInter1123,Mannitol,DDInter65,Amifostine,Moderate
DDInter1130,Mecamylamine,DDInter65,Amifostine,Moderate
DDInter1185,Methyldopa,DDInter65,Amifostine,Moderate
DDInter1199,Metolazone,DDInter65,Amifostine,Moderate
DDInter1200,Metoprolol,DDInter65,Amifostine,Moderate
DDInter1205,Metyrosine,DDInter65,Amifostine,Moderate
DDInter1221,Milrinone,DDInter65,Amifostine,Moderate
DDInter1226,Minoxidil,DDInter65,Amifostine,Moderate
DDInter1237,Moexipril,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1255,Nadolol,Moderate
DDInter65,Amifostine,DDInter1271,Nebivolol,Moderate
DDInter65,Amifostine,DDInter1282,Nesiritide,Moderate
DDInter1287,Nicardipine,DDInter65,Amifostine,Moderate
DDInter1295,Nimodipine,DDInter65,Amifostine,Moderate
DDInter1298,Nisoldipine,DDInter65,Amifostine,Moderate
DDInter1304,Nitroglycerin,DDInter65,Amifostine,Moderate
DDInter1305,Nitroprusside,DDInter65,Amifostine,Moderate
DDInter1330,Olmesartan,DDInter65,Amifostine,Moderate
DDInter1389,Papaverine,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1417,Penbutolol,Moderate
DDInter1431,Perindopril,DDInter65,Amifostine,Moderate
DDInter1444,Phenoxybenzamine,DDInter65,Amifostine,Moderate
DDInter1448,Phentolamine,DDInter65,Amifostine,Moderate
DDInter1471,Pindolol,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1490,Polythiazide,Moderate
DDInter1511,Prazosin,DDInter65,Amifostine,Moderate
DDInter1539,Propranolol,DDInter65,Amifostine,Moderate
DDInter1554,Quinapril,DDInter65,Amifostine,Moderate
DDInter1565,Ramipril,DDInter65,Amifostine,Moderate
DDInter1582,Reserpine,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1656,Selexipag,Moderate
DDInter1666,Sildenafil,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1667,Silodosin,Moderate
DDInter1704,Sotalol,DDInter65,Amifostine,Moderate
DDInter1707,Spironolactone,DDInter65,Amifostine,Moderate
DDInter1736,Tadalafil,DDInter65,Amifostine,Moderate
DDInter1745,Tamsulosin,DDInter65,Amifostine,Moderate
DDInter1759,Telmisartan,DDInter65,Amifostine,Moderate
DDInter65,Amifostine,DDInter1767,Terazosin,Moderate
DDInter1809,Timolol,DDInter65,Amifostine,Moderate
DDInter1827,Tolazoline,DDInter65,Amifostine,Moderate
DDInter1836,Torasemide,DDInter65,Amifostine,Moderate
DDInter1843,Trandolapril,DDInter65,Amifostine,Moderate
DDInter1852,Treprostinil,DDInter65,Amifostine,Moderate
DDInter1859,Triamterene,DDInter65,Amifostine,Moderate
DDInter1861,Trichlormethiazide,DDInter65,Amifostine,Moderate
DDInter1872,Trimethaphan,DDInter65,Amifostine,Moderate
DDInter1915,Valsartan,DDInter65,Amifostine,Moderate
DDInter1918,Vardenafil,DDInter65,Amifostine,Moderate
DDInter1928,Verapamil,DDInter65,Amifostine,Moderate
DDInter66,Amikacin,DDInter488,Deferasirox,Major
DDInter533,Diatrizoate,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter957,Iodipamide,Major
DDInter66,Amikacin,DDInter958,Iodixanol,Major
DDInter66,Amikacin,DDInter960,Iohexol,Major
DDInter66,Amikacin,DDInter961,Iopamidol,Major
DDInter66,Amikacin,DDInter964,Iopromide,Major
DDInter66,Amikacin,DDInter965,Iothalamic acid,Major
DDInter66,Amikacin,DDInter966,Ioversol,Major
DDInter66,Amikacin,DDInter967,Ioxilan,Major
DDInter66,Amikacin,DDInter1120,Magnesium sulfate,Major
DDInter66,Amikacin,DDInter1123,Mannitol,Major
DDInter533,Diatrizoate,DDInter68,Amiloride,Moderate
DDInter68,Amiloride,DDInter957,Iodipamide,Moderate
DDInter68,Amiloride,DDInter958,Iodixanol,Moderate
DDInter68,Amiloride,DDInter960,Iohexol,Moderate
DDInter68,Amiloride,DDInter961,Iopamidol,Moderate
DDInter68,Amiloride,DDInter964,Iopromide,Moderate
DDInter68,Amiloride,DDInter965,Iothalamic acid,Moderate
DDInter68,Amiloride,DDInter966,Ioversol,Moderate
DDInter68,Amiloride,DDInter967,Ioxilan,Moderate
DDInter68,Amiloride,DDInter1513,Prednisolone,Moderate
DDInter68,Amiloride,DDInter1533,Promethazine,Moderate
DDInter68,Amiloride,DDInter1306,Nitrous acid,Moderate
DDInter73,Aminolevulinic acid (topical),DDInter1533,Promethazine,Moderate
DDInter73,Aminolevulinic acid (topical),DDInter1828,Tolbutamide,Moderate
DDInter75,Aminosalicylic acid,DDInter488,Deferasirox,Major
DDInter75,Aminosalicylic acid,DDInter1306,Nitrous acid,Major
DDInter76,Amiodarone,DDInter424,Cobicistat,Major
DDInter76,Amiodarone,DDInter488,Deferasirox,Moderate
DDInter533,Diatrizoate,DDInter76,Amiodarone,Moderate
DDInter555,Digoxin Immune Fab (Ovine),DDInter76,Amiodarone,Major
DDInter76,Amiodarone,DDInter957,Iodipamide,Moderate
DDInter76,Amiodarone,DDInter958,Iodixanol,Moderate
DDInter76,Amiodarone,DDInter960,Iohexol,Moderate
DDInter76,Amiodarone,DDInter961,Iopamidol,Moderate
DDInter76,Amiodarone,DDInter964,Iopromide,Moderate
DDInter76,Amiodarone,DDInter965,Iothalamic acid,Moderate
DDInter76,Amiodarone,DDInter966,Ioversol,Moderate
DDInter76,Amiodarone,DDInter967,Ioxilan,Moderate
DDInter76,Amiodarone,DDInter1110,Macimorelin,Major
DDInter76,Amiodarone,DDInter1367,Oxygen,Major
DDInter1533,Promethazine,DDInter76,Amiodarone,Major
DDInter76,Amiodarone,DDInter953,Iodide I-123,Moderate
DDInter76,Amiodarone,DDInter954,Iodide I-131,Major
DDInter76,Amiodarone,DDInter1830,Tolevamer,Major
DDInter92,Amyl Nitrite,DDInter77,Amisulpride,Moderate
DDInter535,Diazoxide,DDInter77,Amisulpride,Moderate
DDInter555,Digoxin Immune Fab (Ovine),DDInter77,Amisulpride,Moderate
DDInter77,Amisulpride,DDInter1110,Macimorelin,Major
DDInter1448,Phentolamine,DDInter77,Amisulpride,Moderate
DDInter1533,Promethazine,DDInter77,Amisulpride,Major
DDInter1830,Tolevamer,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter92,Amyl Nitrite,Moderate
DDInter78,Amitriptyline,DDInter424,Cobicistat,Moderate
DDInter78,Amitriptyline,DDInter535,Diazoxide,Moderate
DDInter78,Amitriptyline,DDInter748,Flumazenil,Major
DDInter78,Amitriptyline,DDInter863,Histamine,Moderate
DDInter78,Amitriptyline,DDInter951,Iobenguane (I-123),Moderate
DDInter78,Amitriptyline,DDInter952,Iobenguane (I-131),Major
DDInter78,Amitriptyline,DDInter960,Iohexol,Major
DDInter78,Amitriptyline,DDInter961,Iopamidol,Major
DDInter78,Amitriptyline,DDInter1110,Macimorelin,Major
DDInter78,Amitriptyline,DDInter1186,Methylene blue,Major
DDInter78,Amitriptyline,DDInter1448,Phentolamine,Moderate
DDInter78,Amitriptyline,DDInter1462,Physostigmine,Moderate
DDInter78,Amitriptyline,DDInter1463,Physostigmine (ophthalmic),Moderate
DDInter78,Amitriptyline,DDInter1533,Promethazine,Moderate
DDInter78,Amitriptyline,DDInter1828,Tolbutamide,Moderate
DDInter270,Calcium acetate,DDInter79,Amlodipine,Moderate
DDInter79,Amlodipine,DDInter424,Cobicistat,Moderate
DDInter79,Amlodipine,DDInter488,Deferasirox,Moderate
DDInter533,Diatrizoate,DDInter79,Amlodipine,Moderate
DDInter79,Amlodipine,DDInter797,Gadoteric acid,Moderate
DDInter79,Amlodipine,DDInter800,Gadoxetic acid,Moderate
DDInter79,Amlodipine,DDInter957,Iodipamide,Moderate
DDInter79,Amlodipine,DDInter962,Iopanoic acid,Moderate
DDInter79,Amlodipine,DDInter965,Iothalamic acid,Moderate
DDInter79,Amlodipine,DDInter963,Iopodic acid,Moderate
DDInter79,Amlodipine,DDInter1120,Magnesium sulfate,Moderate
DDInter79,Amlodipine,DDInter1513,Prednisolone,Moderate
DDInter79,Amlodipine,DDInter1533,Promethazine,Moderate
DDInter79,Amlodipine,DDInter1306,Nitrous acid,Moderate
DDInter79,Amlodipine,DDInter1895,Tyropanoic acid,Moderate
DDInter177,Benazepril,DDInter978,Iron sucrose,Moderate
DDInter177,Benazepril,DDInter1023,Lanthanum carbonate,Moderate
DDInter177,Benazepril,DDInter1123,Mannitol,Moderate
DDInter177,Benazepril,DDInter1500,Potassium Iodide,Major
DDInter177,Benazepril,DDInter1828,Tolbutamide,Moderate
DDInter336,Celecoxib,DDInter488,Deferasirox,Major
DDInter533,Diatrizoate,DDInter336,Celecoxib,Major
DDInter336,Celecoxib,DDInter957,Iodipamide,Major
DDInter336,Celecoxib,DDInter958,Iodixanol,Major
DDInter336,Celecoxib,DDInter960,Iohexol,Major
DDInter336,Celecoxib,DDInter961,Iopamidol,Major
DDInter336,Celecoxib,DDInter964,Iopromide,Major
DDInter336,Celecoxib,DDInter965,Iothalamic acid,Major
DDInter336,Celecoxib,DDInter966,Ioversol,Major
DDInter336,Celecoxib,DDInter967,Ioxilan,Major
DDInter336,Celecoxib,DDInter1110,Macimorelin,Moderate
DDInter336,Celecoxib,DDInter1828,Tolbutamide,Moderate
DDInter1330,Olmesartan,DDInter1500,Potassium Iodide,Major
DDInter1915,Valsartan,DDInter1500,Potassium Iodide,Major
DDInter81,Amobarbital,DDInter92,Amyl Nitrite,Moderate
DDInter81,Amobarbital,DDInter1110,Macimorelin,Moderate
DDInter81,Amobarbital,DDInter1186,Methylene blue,Moderate
DDInter1448,Phentolamine,DDInter81,Amobarbital,Moderate
DDInter1513,Prednisolone,DDInter81,Amobarbital,Moderate
DDInter1533,Promethazine,DDInter81,Amobarbital,Moderate
DDInter83,Amoxicillin,DDInter953,Iodide I-123,Moderate
DDInter83,Amoxicillin,DDInter954,Iodide I-131,Moderate
DDInter84,Amphetamine,DDInter424,Cobicistat,Moderate
DDInter526,Dextroamphetamine,DDInter951,Iobenguane (I-123),Moderate
DDInter84,Amphetamine,DDInter952,Iobenguane (I-131),Major
DDInter526,Dextroamphetamine,DDInter959,Ioflupane I-123,Moderate
DDInter960,Iohexol,DDInter526,Dextroamphetamine,Major
DDInter526,Dextroamphetamine,DDInter961,Iopamidol,Major
DDInter84,Amphetamine,DDInter1113,Magnesium carbonate,Moderate
DDInter84,Amphetamine,DDInter1186,Methylene blue,Major
DDInter84,Amphetamine,DDInter1533,Promethazine,Moderate
DDInter84,Amphetamine,DDInter951,Iobenguane (I-123),Moderate
DDInter84,Amphetamine,DDInter959,Ioflupane I-123,Moderate
DDInter84,Amphetamine,DDInter960,Iohexol,Major
DDInter84,Amphetamine,DDInter961,Iopamidol,Major
DDInter87,Amphotericin B (lipid complex),DDInter488,Deferasirox,Major
DDInter533,Diatrizoate,DDInter87,Amphotericin B (lipid complex),Major
DDInter87,Amphotericin B (lipid complex),DDInter957,Iodipamide,Major
DDInter87,Amphotericin B (lipid complex),DDInter958,Iodixanol,Major
DDInter87,Amphotericin B (lipid complex),DDInter960,Iohexol,Major
DDInter87,Amphotericin B (lipid complex),DDInter961,Iopamidol,Major
DDInter87,Amphotericin B (lipid complex),DDInter964,Iopromide,Major
DDInter87,Amphotericin B (lipid complex),DDInter965,Iothalamic acid,Major
DDInter87,Amphotericin B (lipid complex),DDInter966,Ioversol,Major
DDInter87,Amphotericin B (lipid complex),DDInter967,Ioxilan,Major
DDInter87,Amphotericin B (lipid complex),DDInter1513,Prednisolone,Moderate
DDInter87,Amphotericin B (lipid complex),DDInter1715,Strontium chloride Sr-89,Moderate
DDInter89,Ampicillin,DDInter953,Iodide I-123,Moderate
DDInter89,Ampicillin,DDInter954,Iodide I-131,Moderate
DDInter93,Anagrelide,DDInter488,Deferasirox,Major
DDInter898,Ibritumomab tiuxetan,DDInter93,Anagrelide,Major
DDInter1839,Tositumomab (I-131),DDInter93,Anagrelide,Major
DDInter93,Anagrelide,DDInter1110,Macimorelin,Major
DDInter93,Anagrelide,DDInter1533,Promethazine,Major
DDInter1838,Tositumomab,DDInter93,Anagrelide,Major
DDInter94,Anakinra,DDInter489,Deferiprone,Major
DDInter94,Anakinra,DDInter898,Ibritumomab tiuxetan,Moderate
DDInter94,Anakinra,DDInter952,Iobenguane (I-131),Moderate
DDInter94,Anakinra,DDInter1839,Tositumomab (I-131),Moderate
DDInter94,Anakinra,DDInter1513,Prednisolone,Moderate
DDInter94,Anakinra,DDInter1838,Tositumomab,Moderate
DDInter896,Hyoscyamine,DDInter622,Edrophonium,Moderate
DDInter896,Hyoscyamine,DDInter1462,Physostigmine,Moderate
DDInter896,Hyoscyamine,DDInter1463,Physostigmine (ophthalmic),Moderate
DDInter896,Hyoscyamine,DDInter1533,Promethazine,Moderate
DDInter896,Hyoscyamine,DDInter1651,Secretin human,Minor
DDInter1775,Testosterone,DDInter488,Deferasirox,Moderate
DDInter1775,Testosterone,DDInter1513,Prednisolone,Moderate
DDInter1775,Testosterone,DDInter1828,Tolbutamide,Moderate
DDInter1538,Propofol,DDInter1110,Macimorelin,Moderate
DDInter1538,Propofol,DDInter1533,Promethazine,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter100,Anthrax vaccine,Moderate
DDInter952,Iobenguane (I-131),DDInter100,Anthrax vaccine,Moderate
DDInter1839,Tositumomab (I-131),DDInter100,Anthrax vaccine,Moderate
DDInter1513,Prednisolone,DDInter100,Anthrax vaccine,Moderate
DDInter1838,Tositumomab,DDInter100,Anthrax vaccine,Moderate
DDInter1828,Tolbutamide,DDInter1686,Sodium citrate,Minor
DDInter1088,Loperamide,DDInter424,Cobicistat,Major
DDInter1088,Loperamide,DDInter1110,Macimorelin,Moderate
DDInter1088,Loperamide,DDInter1462,Physostigmine,Moderate
DDInter1088,Loperamide,DDInter1533,Promethazine,Moderate
DDInter1519,Prilocaine (topiclal),DDInter92,Amyl Nitrite,Major
DDInter718,Fenofibrate,DDInter1828,Tolbutamide,Moderate
DDInter488,Deferasirox,DDInter105,Antithrombin III human,Major
DDInter898,Ibritumomab tiuxetan,DDInter105,Antithrombin III human,Major
DDInter1839,Tositumomab (I-131),DDInter105,Antithrombin III human,Major
DDInter953,Iodide I-123,DDInter105,Antithrombin III human,Moderate
DDInter954,Iodide I-131,DDInter105,Antithrombin III human,Moderate
DDInter1719,Sugammadex,DDInter105,Antithrombin III human,Moderate
DDInter1838,Tositumomab,DDInter105,Antithrombin III human,Major
DDInter488,Deferasirox,DDInter104,Antithrombin Alfa,Major
DDInter898,Ibritumomab tiuxetan,DDInter104,Antithrombin Alfa,Major
DDInter1839,Tositumomab (I-131),DDInter104,Antithrombin Alfa,Major
DDInter953,Iodide I-123,DDInter104,Antithrombin Alfa,Moderate
DDInter954,Iodide I-131,DDInter104,Antithrombin Alfa,Moderate
DDInter1719,Sugammadex,DDInter104,Antithrombin Alfa,Moderate
DDInter1838,Tositumomab,DDInter104,Antithrombin Alfa,Major
DDInter489,Deferiprone,DDInter103,Antilymphocyte immunoglobulin (horse),Major
DDInter106,Antithymocyte immunoglobulin (rabbit),DDInter489,Deferiprone,Major
DDInter884,Hydrocodone,DDInter92,Amyl Nitrite,Moderate
DDInter884,Hydrocodone,DDInter424,Cobicistat,Major
DDInter884,Hydrocodone,DDInter535,Diazoxide,Moderate
DDInter622,Edrophonium,DDInter865,Homatropine,Moderate
DDInter884,Hydrocodone,DDInter960,Iohexol,Major
DDInter884,Hydrocodone,DDInter961,Iopamidol,Major
DDInter884,Hydrocodone,DDInter1186,Methylene blue,Major
DDInter884,Hydrocodone,DDInter1262,Naloxone,Moderate
DDInter1448,Phentolamine,DDInter884,Hydrocodone,Moderate
DDInter1462,Physostigmine,DDInter865,Homatropine,Moderate
DDInter884,Hydrocodone,DDInter1533,Promethazine,Moderate
DDInter289,Capromab pendetide,DDInter107,Apalutamide,Moderate
DDInter424,Cobicistat,DDInter107,Apalutamide,Major
DDInter488,Deferasirox,DDInter107,Apalutamide,Moderate
DDInter960,Iohexol,DDInter107,Apalutamide,Major
DDInter961,Iopamidol,DDInter107,Apalutamide,Major
DDInter107,Apalutamide,DDInter1110,Macimorelin,Moderate
DDInter1513,Prednisolone,DDInter107,Apalutamide,Moderate
DDInter1533,Promethazine,DDInter107,Apalutamide,Moderate
DDInter1828,Tolbutamide,DDInter107,Apalutamide,Moderate
DDInter108,Apixaban,DDInter424,Cobicistat,Major
DDInter488,Deferasirox,DDInter108,Apixaban,Major
DDInter898,Ibritumomab tiuxetan,DDInter108,Apixaban,Major
DDInter1839,Tositumomab (I-131),DDInter108,Apixaban,Major
DDInter108,Apixaban,DDInter953,Iodide I-123,Moderate
DDInter108,Apixaban,DDInter954,Iodide I-131,Moderate
DDInter1719,Sugammadex,DDInter108,Apixaban,Moderate
DDInter1838,Tositumomab,DDInter108,Apixaban,Major
DDInter252,Bupropion,DDInter92,Amyl Nitrite,Moderate
DDInter535,Diazoxide,DDInter252,Bupropion,Moderate
DDInter252,Bupropion,DDInter951,Iobenguane (I-123),Moderate
DDInter252,Bupropion,DDInter952,Iobenguane (I-131),Major
DDInter252,Bupropion,DDInter959,Ioflupane I-123,Moderate
DDInter252,Bupropion,DDInter960,Iohexol,Major
DDInter252,Bupropion,DDInter961,Iopamidol,Major
DDInter252,Bupropion,DDInter1186,Methylene blue,Major
DDInter1448,Phentolamine,DDInter252,Bupropion,Moderate
DDInter1462,Physostigmine,DDInter252,Bupropion,Major
DDInter1513,Prednisolone,DDInter252,Bupropion,Major
DDInter1533,Promethazine,DDInter252,Bupropion,Major
DDInter109,Apomorphine,DDInter92,Amyl Nitrite,Moderate
DDInter109,Apomorphine,DDInter535,Diazoxide,Moderate
DDInter109,Apomorphine,DDInter959,Ioflupane I-123,Moderate
DDInter109,Apomorphine,DDInter1110,Macimorelin,Major
DDInter1448,Phentolamine,DDInter109,Apomorphine,Moderate
DDInter109,Apomorphine,DDInter1533,Promethazine,Moderate
DDInter110,Apraclonidine,DDInter92,Amyl Nitrite,Moderate
DDInter110,Apraclonidine,DDInter535,Diazoxide,Moderate
DDInter110,Apraclonidine,DDInter1186,Methylene blue,Major
DDInter110,Apraclonidine,DDInter1533,Promethazine,Moderate
DDInter488,Deferasirox,DDInter111,Apremilast,Moderate
DDInter112,Aprepitant,DDInter424,Cobicistat,Moderate
DDInter112,Aprepitant,DDInter488,Deferasirox,Moderate
DDInter112,Aprepitant,DDInter1513,Prednisolone,Moderate
DDInter112,Aprepitant,DDInter1828,Tolbutamide,Moderate
DDInter692,Ethinylestradiol,DDInter424,Cobicistat,Moderate
DDInter508,Desogestrel,DDInter488,Deferasirox,Moderate
DDInter508,Desogestrel,DDInter1719,Sugammadex,Major
DDInter1158,Mesalazine,DDInter488,Deferasirox,Major
DDInter1158,Mesalazine,DDInter533,Diatrizoate,Major
DDInter1158,Mesalazine,DDInter952,Iobenguane (I-131),Moderate
DDInter1158,Mesalazine,DDInter957,Iodipamide,Major
DDInter1158,Mesalazine,DDInter958,Iodixanol,Major
DDInter1158,Mesalazine,DDInter960,Iohexol,Major
DDInter1158,Mesalazine,DDInter961,Iopamidol,Major
DDInter1158,Mesalazine,DDInter964,Iopromide,Major
DDInter1158,Mesalazine,DDInter965,Iothalamic acid,Major
DDInter1158,Mesalazine,DDInter966,Ioversol,Major
DDInter1158,Mesalazine,DDInter967,Ioxilan,Major
DDInter1158,Mesalazine,DDInter1828,Tolbutamide,Moderate
DDInter116,Arformoterol,DDInter1110,Macimorelin,Major
DDInter1123,Mannitol,DDInter116,Arformoterol,Moderate
DDInter116,Arformoterol,DDInter1186,Methylene blue,Moderate
DDInter1513,Prednisolone,DDInter116,Arformoterol,Minor
DDInter1533,Promethazine,DDInter116,Arformoterol,Moderate
DDInter118,Aripiprazole,DDInter92,Amyl Nitrite,Moderate
DDInter118,Aripiprazole,DDInter424,Cobicistat,Moderate
