DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter127,Asparaginase Escherichia coli,DDInter938,Insulin human (zinc extended),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter942,"Interferon alfa-2a, Recombinant",Moderate
DDInter127,Asparaginase Escherichia coli,DDInter943,Interferon alfa-2b,Moderate
DDInter944,Interferon alfa-n1,DDInter127,Asparaginase Escherichia coli,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter946,Interferon alfacon-1,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter947,Interferon beta-1a,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter948,Interferon beta-1b,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter949,Interferon gamma-1b,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter969,Ipilimumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter986,Isoniazid,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter995,Itraconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter997,Ivacaftor,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1006,Kava,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1008,Ketoconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1009,Ketoprofen,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1013,Labetalol,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1017,Lactobacillus acidophilus,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1024,Lapatinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1026,Larotrectinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1033,Leflunomide,Major
DDInter127,Asparaginase Escherichia coli,DDInter1035,Lenalidomide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1036,Lenvatinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1055,Levofloxacin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1070,Linagliptin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1077,Liraglutide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1079,Lisinopril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1082,Lixisenatide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1085,Lomitapide,Major
DDInter127,Asparaginase Escherichia coli,DDInter1086,Lomustine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1098,Lovastatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1105,Lurbinectedin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1109,Lyme disease vaccine (recombinant OspA),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1111,Macitentan,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1125,Maraviroc,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1127,Measles virus vaccine live attenuated,Major
DDInter127,Asparaginase Escherichia coli,DDInter1135,Meclofenamic acid,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1137,Medroxyprogesterone acetate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1139,Mefenamic acid,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1143,Meloxicam,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1147,Meningococcal polysaccharide vaccine group C,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1152,Mephenytoin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1156,Mercaptopurine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1163,Metaxalone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1164,Metformin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1170,Methimazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1174,Methotrexate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1185,Methyldopa,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1191,Methylprednisolone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1193,Methyltestosterone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1217,Miglitol,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1220,Milnacipran,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1224,Minocycline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1228,Mipomersen,Major
DDInter127,Asparaginase Escherichia coli,DDInter1237,Moexipril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1240,Monomethyl fumarate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1247,Moxifloxacin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1248,Mumps virus strain B level jeryl lynn live antigen,Major
DDInter127,Asparaginase Escherichia coli,DDInter1254,Nabumetone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1263,Naltrexone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1266,Naproxen,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1268,Natalizumab,Major
DDInter127,Asparaginase Escherichia coli,DDInter1269,Nateglinide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1274,Nefazodone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1285,Nevirapine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1286,Niacin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1289,Nicotinamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1293,Nilotinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1294,Nilutamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1296,Nintedanib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1297,Niraparib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1303,Nitrofurantoin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1312,Norethisterone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1315,Norgestrel,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1321,Ocrelizumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1327,Olaparib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1335,Omacetaxine mepesuccinate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1348,Orlistat,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1355,Oxaliplatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1357,Oxandrolone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1358,Oxaprozin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1371,Oxymetholone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1374,Oxytetracycline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1376,Ozanimod,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1387,Panobinostat,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1398,Pasireotide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1400,Pazopanib,Moderate
DDInter1405,Pegfilgrastim,DDInter127,Asparaginase Escherichia coli,Moderate
DDInter1407,Peginterferon alfa-2a,DDInter127,Asparaginase Escherichia coli,Moderate
DDInter1408,Peginterferon alfa-2b,DDInter127,Asparaginase Escherichia coli,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1409,Peginterferon beta-1a,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1416,Pemoline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1431,Perindopril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1435,Pexidartinib,Major
DDInter127,Asparaginase Escherichia coli,DDInter1438,Phenazopyridine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1451,Phenylbutazone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1460,Phenytoin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1477,Pirfenidone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1478,Piroxicam,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1479,Pitavastatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1485,Polatuzumab vedotin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1486,Poliovirus type 1 antigen (formaldehyde inactivated),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1492,Ponatinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1494,Posaconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1502,Pralatrexate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1504,Pralsetinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1506,Pramlintide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1508,Prasugrel,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1509,Pravastatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1513,Prednisolone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1515,Prednisone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1541,Propylthiouracil,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1547,Pyrazinamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1554,Quinapril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1561,Radium Ra 223 dichloride,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1565,Ramipril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1576,Regorafenib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1578,Remdesivir,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1581,Repaglinide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1590,Rifampicin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1594,Rilonacept,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1595,Rilpivirine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1596,Riluzole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1607,Ritonavir,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1609,Rivaroxaban,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1613,Rofecoxib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1614,Roflumilast,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1621,Rosiglitazone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1622,Rosuvastatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1623,Rotavirus vaccine,Major
DDInter127,Asparaginase Escherichia coli,DDInter1625,Rubella virus vaccine,Major
DDInter127,Asparaginase Escherichia coli,DDInter1637,Salsalate,Moderate
DDInter1642,Sargramostim,DDInter127,Asparaginase Escherichia coli,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1643,Sarilumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1436,Pfizer-BioNTech Covid-19 Vaccine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1644,Satralizumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1646,Saxagliptin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1658,Selpercatinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1660,Semaglutide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1675,Simvastatin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1676,Siponimod,Major
DDInter127,Asparaginase Escherichia coli,DDInter1677,Sipuleucel-T,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1679,Sitagliptin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1680,"Smallpox (Vaccinia) Vaccine, Live",Major
DDInter127,Asparaginase Escherichia coli,DDInter1702,Sorafenib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1709,Stanozolol,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1710,Stavudine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1721,Sulfadiazine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1722,Sulfadoxine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1723,Sulfamethizole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1724,Sulfamethoxazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1725,Sulfasalazine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1727,Sulfisoxazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1729,Sulindac,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1731,Sunitinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1734,Tacrine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1743,Talimogene laherparepvec,Major
DDInter127,Asparaginase Escherichia coli,DDInter1744,Tamoxifen,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1758,Telithromycin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1762,Temozolomide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1768,Terbinafine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1771,Teriflunomide,Major
DDInter127,Asparaginase Escherichia coli,DDInter1776,Testosterone (topical),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1783,Tetracycline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1789,Thalidomide,Major
DDInter127,Asparaginase Escherichia coli,DDInter1814,Tioguanine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1802,Ticagrelor,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1804,Ticlopidine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1812,Tinzaparin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1817,Tipranavir,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1821,Tizanidine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1824,Tocilizumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1825,Tofacitinib,Major
DDInter127,Asparaginase Escherichia coli,DDInter1826,Tolazamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1828,Tolbutamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1829,Tolcapone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1831,Tolmetin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1833,Tolvaptan,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1840,Trabectedin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1843,Trandolapril,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1853,Tretinoin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1875,Trimetrexate,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1881,Troglitazone,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1882,Troleandomycin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1887,Trovafloxacin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1891,Tucatinib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1894,Typhoid vaccine (live),Major
DDInter127,Asparaginase Escherichia coli,DDInter1901,Upadacitinib,Major
DDInter127,Asparaginase Escherichia coli,DDInter1907,Ustekinumab,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1910,Valdecoxib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1912,Valganciclovir,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter127,Asparaginase Escherichia coli,DDInter1925,Vemurafenib,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1937,Vincristine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1938,Vincristine (liposome),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1946,Voriconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1951,Warfarin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1953,Yellow Fever Vaccine,Major
DDInter127,Asparaginase Escherichia coli,DDInter1955,Zafirlukast,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1956,Zalcitabine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1962,Zileuton,Moderate
DDInter147,Axitinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter174,Belinostat,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter202,Bexarotene,DDInter126,Asparaginase Erwinia chrysanthemi,Major
DDInter204,Bicalutamide,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter220,Blinatumomab,Moderate
DDInter222,Bortezomib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter224,Bosutinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter228,Brentuximab vedotin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter299,Carfilzomib,Moderate
DDInter302,Carmustine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter340,Ceritinib,Moderate
DDInter405,Clofarabine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter448,Crizotinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter458,Cyclosporine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter460,Cytarabine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter463,Dacarbazine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter564,Dimethyl fumarate,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter648,Entrectinib,Moderate
DDInter655,Epirubicin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter667,Erlotinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter765,Flutamide,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter905,Idelalisib,Moderate
DDInter909,Imatinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter923,Infliximab,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter942,"Interferon alfa-2a, Recombinant",DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter943,Interferon alfa-2b,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter944,Interferon alfa-n1,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter946,Interferon alfacon-1,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter947,Interferon beta-1a,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter948,Interferon beta-1b,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter969,Ipilimumab,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1024,Lapatinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1026,Larotrectinib,Moderate
DDInter1033,Leflunomide,DDInter126,Asparaginase Erwinia chrysanthemi,Major
DDInter1035,Lenalidomide,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1036,Lenvatinib,Moderate
DDInter1086,Lomustine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1137,Medroxyprogesterone acetate,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1156,Mercaptopurine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1174,Methotrexate,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1268,Natalizumab,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1293,Nilotinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1294,Nilutamide,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1296,Nintedanib,Moderate
DDInter1335,Omacetaxine mepesuccinate,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1355,Oxaliplatin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1376,Ozanimod,Moderate
DDInter1387,Panobinostat,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1400,Pazopanib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1407,Peginterferon alfa-2a,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1408,Peginterferon alfa-2b,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1409,Peginterferon beta-1a,Moderate
DDInter1477,Pirfenidone,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1492,Ponatinib,Moderate
DDInter1502,Pralatrexate,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1576,Regorafenib,Moderate
DDInter126,Asparaginase Erwinia chrysanthemi,DDInter1643,Sarilumab,Moderate
DDInter1677,Sipuleucel-T,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1702,Sorafenib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1731,Sunitinib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1744,Tamoxifen,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1762,Temozolomide,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1771,Teriflunomide,DDInter126,Asparaginase Erwinia chrysanthemi,Major
DDInter1789,Thalidomide,DDInter126,Asparaginase Erwinia chrysanthemi,Major
DDInter1814,Tioguanine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1824,Tocilizumab,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1840,Trabectedin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1853,Tretinoin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1925,Vemurafenib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1937,Vincristine,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1938,Vincristine (liposome),DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter20,Acetylsalicylic acid,DDInter165,Baricitinib,Moderate
DDInter573,Dipyridamole,DDInter262,Cabozantinib,Major
DDInter392,Cladribine,DDInter573,Dipyridamole,Moderate
DDInter458,Cyclosporine,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter484,Dasatinib,Major
DDInter573,Dipyridamole,DDInter596,Doxorubicin,Minor
DDInter573,Dipyridamole,DDInter597,Doxorubicin (liposomal),Minor
DDInter573,Dipyridamole,DDInter745,Fludarabine,Moderate
DDInter573,Dipyridamole,DDInter899,Ibrutinib,Major
DDInter20,Acetylsalicylic acid,DDInter1033,Leflunomide,Major
DDInter1174,Methotrexate,DDInter20,Acetylsalicylic acid,Major
DDInter573,Dipyridamole,DDInter1296,Nintedanib,Moderate
DDInter573,Dipyridamole,DDInter1297,Niraparib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1335,Omacetaxine mepesuccinate,Major
DDInter20,Acetylsalicylic acid,DDInter1387,Panobinostat,Major
DDInter1404,Pegaspargase,DDInter20,Acetylsalicylic acid,Moderate
DDInter1414,Pemetrexed,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1492,Ponatinib,Major
DDInter20,Acetylsalicylic acid,DDInter1502,Pralatrexate,Moderate
DDInter20,Acetylsalicylic acid,DDInter1566,Ramucirumab,Major
DDInter573,Dipyridamole,DDInter1576,Regorafenib,Major
DDInter20,Acetylsalicylic acid,DDInter1771,Teriflunomide,Major
DDInter20,Acetylsalicylic acid,DDInter1825,Tofacitinib,Moderate
DDInter1340,Omeprazole,DDInter178,Bendamustine,Moderate
DDInter1340,Omeprazole,DDInter210,Binimetinib,Moderate
DDInter1340,Omeprazole,DDInter224,Bosutinib,Moderate
DDInter20,Acetylsalicylic acid,DDInter262,Cabozantinib,Major
DDInter1340,Omeprazole,DDInter298,Carboplatin,Moderate
DDInter336,Celecoxib,DDInter20,Acetylsalicylic acid,Moderate
DDInter1340,Omeprazole,DDInter340,Ceritinib,Moderate
DDInter344,Cetuximab,DDInter1340,Omeprazole,Moderate
DDInter1340,Omeprazole,DDInter387,Cisplatin,Moderate
DDInter1340,Omeprazole,DDInter465,Dacomitinib,Major
DDInter1340,Omeprazole,DDInter484,Dasatinib,Major
DDInter1340,Omeprazole,DDInter649,Enzalutamide,Moderate
DDInter1340,Omeprazole,DDInter667,Erlotinib,Major
DDInter1340,Omeprazole,DDInter714,Fedratinib,Moderate
DDInter810,Gefitinib,DDInter1340,Omeprazole,Moderate
DDInter20,Acetylsalicylic acid,DDInter899,Ibrutinib,Major
DDInter1340,Omeprazole,DDInter1024,Lapatinib,Moderate
DDInter1340,Omeprazole,DDInter1026,Larotrectinib,Moderate
DDInter1340,Omeprazole,DDInter1281,Neratinib,Major
DDInter1340,Omeprazole,DDInter1293,Nilotinib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1296,Nintedanib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1297,Niraparib,Moderate
DDInter1340,Omeprazole,DDInter1386,Panitumumab,Moderate
DDInter1340,Omeprazole,DDInter1400,Pazopanib,Major
DDInter1340,Omeprazole,DDInter1477,Pirfenidone,Moderate
DDInter20,Acetylsalicylic acid,DDInter1576,Regorafenib,Major
DDInter1340,Omeprazole,DDInter1735,Tacrolimus,Major
DDInter154,Azelastine (nasal),DDInter1789,Thalidomide,Moderate
DDInter71,Aminoglutethimide,DDInter129,Atazanavir,Moderate
DDInter129,Atazanavir,DDInter147,Axitinib,Major
DDInter129,Atazanavir,DDInter174,Belinostat,Moderate
DDInter202,Bexarotene,DDInter129,Atazanavir,Moderate
DDInter129,Atazanavir,DDInter210,Binimetinib,Moderate
DDInter222,Bortezomib,DDInter129,Atazanavir,Moderate
DDInter129,Atazanavir,DDInter224,Bosutinib,Major
DDInter129,Atazanavir,DDInter228,Brentuximab vedotin,Moderate
DDInter129,Atazanavir,DDInter233,Brigatinib,Major
DDInter129,Atazanavir,DDInter259,Cabazitaxel,Moderate
DDInter129,Atazanavir,DDInter262,Cabozantinib,Major
DDInter129,Atazanavir,DDInter340,Ceritinib,Major
DDInter129,Atazanavir,DDInter425,Cobimetinib,Major
DDInter129,Atazanavir,DDInter441,Copanlisib,Major
DDInter129,Atazanavir,DDInter448,Crizotinib,Major
DDInter458,Cyclosporine,DDInter129,Atazanavir,Major
DDInter129,Atazanavir,DDInter462,Dabrafenib,Moderate
DDInter129,Atazanavir,DDInter481,Darolutamide,Moderate
DDInter129,Atazanavir,DDInter484,Dasatinib,Major
DDInter129,Atazanavir,DDInter578,Docetaxel,Major
DDInter129,Atazanavir,DDInter640,Encorafenib,Major
DDInter129,Atazanavir,DDInter648,Entrectinib,Major
DDInter129,Atazanavir,DDInter649,Enzalutamide,Moderate
DDInter667,Erlotinib,DDInter129,Atazanavir,Moderate
DDInter129,Atazanavir,DDInter704,Everolimus,Major
DDInter129,Atazanavir,DDInter714,Fedratinib,Major
DDInter129,Atazanavir,DDInter737,Fingolimod,Moderate
DDInter765,Flutamide,DDInter129,Atazanavir,Minor
DDInter129,Atazanavir,DDInter822,Glasdegib,Major
