DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter195,Betamethasone,DDInter954,Iodide I-131,Moderate
DDInter195,Betamethasone,DDInter1452,Phenylbutyric acid,Moderate
DDInter195,Betamethasone,DDInter1830,Tolevamer,Moderate
DDInter195,Betamethasone,DDInter1633,Salicylic acid (sodium),Moderate
DDInter195,Betamethasone,DDInter1698,Somapacitan,Moderate
DDInter195,Betamethasone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1705,Sparfloxacin,Major
DDInter1707,Spironolactone,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1709,Stanozolol,Moderate
DDInter195,Betamethasone,DDInter1711,Stiripentol,Moderate
DDInter195,Betamethasone,DDInter1729,Sulindac,Moderate
DDInter195,Betamethasone,DDInter1735,Tacrolimus,Moderate
DDInter195,Betamethasone,DDInter1743,Talimogene laherparepvec,Major
DDInter195,Betamethasone,DDInter1750,Tazemetostat,Moderate
DDInter195,Betamethasone,DDInter1755,Telaprevir,Moderate
DDInter195,Betamethasone,DDInter1757,Telbivudine,Moderate
DDInter195,Betamethasone,DDInter1758,Telithromycin,Moderate
DDInter195,Betamethasone,DDInter1759,Telmisartan,Moderate
DDInter195,Betamethasone,DDInter1760,Telotristat ethyl,Moderate
DDInter195,Betamethasone,DDInter1763,Temsirolimus,Moderate
DDInter195,Betamethasone,DDInter1767,Terazosin,Moderate
DDInter195,Betamethasone,DDInter1769,Terbutaline,Minor
DDInter195,Betamethasone,DDInter1771,Teriflunomide,Major
DDInter195,Betamethasone,DDInter1776,Testosterone (topical),Moderate
DDInter195,Betamethasone,DDInter1789,Thalidomide,Major
DDInter1791,Theophylline,DDInter195,Betamethasone,Moderate
DDInter1804,Ticlopidine,DDInter195,Betamethasone,Minor
DDInter1809,Timolol,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1825,Tofacitinib,Major
DDInter195,Betamethasone,DDInter1826,Tolazamide,Moderate
DDInter195,Betamethasone,DDInter1828,Tolbutamide,Moderate
DDInter195,Betamethasone,DDInter1831,Tolmetin,Moderate
DDInter1836,Torasemide,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1843,Trandolapril,Moderate
DDInter1859,Triamterene,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1860,Triazolam,Minor
DDInter195,Betamethasone,DDInter1861,Trichlormethiazide,Moderate
DDInter195,Betamethasone,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter195,Betamethasone,DDInter1872,Trimethaphan,Moderate
DDInter1881,Troglitazone,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1882,Troleandomycin,Moderate
DDInter195,Betamethasone,DDInter1887,Trovafloxacin,Major
DDInter195,Betamethasone,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter195,Betamethasone,DDInter1890,Tubocurarine,Moderate
DDInter195,Betamethasone,DDInter1891,Tucatinib,Moderate
DDInter195,Betamethasone,DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter195,Betamethasone,DDInter1894,Typhoid vaccine (live),Major
DDInter195,Betamethasone,DDInter1901,Upadacitinib,Major
DDInter195,Betamethasone,DDInter1907,Ustekinumab,Moderate
DDInter195,Betamethasone,DDInter1910,Valdecoxib,Moderate
DDInter1915,Valsartan,DDInter195,Betamethasone,Moderate
DDInter195,Betamethasone,DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter195,Betamethasone,DDInter1922,Vecuronium,Moderate
DDInter195,Betamethasone,DDInter1928,Verapamil,Moderate
DDInter195,Betamethasone,DDInter1933,Vigabatrin,Major
DDInter1943,Vitamin E,DDInter195,Betamethasone,Minor
DDInter195,Betamethasone,DDInter1946,Voriconazole,Moderate
DDInter195,Betamethasone,DDInter1949,Voxelotor,Moderate
DDInter195,Betamethasone,DDInter1951,Warfarin,Moderate
DDInter195,Betamethasone,DDInter1953,Yellow Fever Vaccine,Major
DDInter195,Betamethasone,DDInter1963,Zinc acetate,Minor
DDInter195,Betamethasone,DDInter1964,Zinc chloride,Minor
DDInter195,Betamethasone,DDInter1965,Zinc gluconate,Minor
DDInter195,Betamethasone,DDInter1966,Zinc sulfate,Minor
DDInter16,Acetohexamide,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter280,Canagliflozin,Minor
DDInter196,Betamethasone (topical),DDInter364,Chlorpropamide,Minor
DDInter196,Betamethasone (topical),DDInter474,Dapagliflozin,Minor
DDInter196,Betamethasone (topical),DDInter607,Dulaglutide,Minor
DDInter196,Betamethasone (topical),DDInter636,Empagliflozin,Minor
DDInter196,Betamethasone (topical),DDInter669,Ertugliflozin,Minor
DDInter196,Betamethasone (topical),DDInter706,Exenatide,Minor
DDInter825,Glimepiride,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter826,Glipizide,Minor
DDInter196,Betamethasone (topical),DDInter831,Glyburide,Minor
DDInter934,Insulin human,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter929,Insulin aspart (aspart),Minor
DDInter196,Betamethasone (topical),DDInter928,Insulin aspart (aspart protamine),Minor
DDInter196,Betamethasone (topical),DDInter930,Insulin degludec,Minor
DDInter196,Betamethasone (topical),DDInter931,Insulin detemir,Minor
DDInter932,Insulin glargine,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter933,Insulin glulisine,Minor
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter196,Betamethasone (topical),Minor
DDInter936,Insulin human (isophane),DDInter196,Betamethasone (topical),Minor
DDInter940,Insulin lispro,DDInter196,Betamethasone (topical),Minor
DDInter941,Insulin lispro (protamine),DDInter196,Betamethasone (topical),Minor
DDInter937,Insulin human (regular),DDInter196,Betamethasone (topical),Minor
DDInter939,Insulin human (zinc),DDInter196,Betamethasone (topical),Minor
DDInter938,Insulin human (zinc extended),DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter1070,Linagliptin,Minor
DDInter196,Betamethasone (topical),DDInter1077,Liraglutide,Minor
DDInter196,Betamethasone (topical),DDInter1082,Lixisenatide,Minor
DDInter1164,Metformin,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter1217,Miglitol,Minor
DDInter196,Betamethasone (topical),DDInter1269,Nateglinide,Minor
DDInter196,Betamethasone (topical),DDInter1506,Pramlintide,Minor
DDInter196,Betamethasone (topical),DDInter1581,Repaglinide,Minor
DDInter1621,Rosiglitazone,DDInter196,Betamethasone (topical),Minor
DDInter196,Betamethasone (topical),DDInter1646,Saxagliptin,Minor
DDInter196,Betamethasone (topical),DDInter1660,Semaglutide,Minor
DDInter196,Betamethasone (topical),DDInter1679,Sitagliptin,Minor
DDInter196,Betamethasone (topical),DDInter1826,Tolazamide,Minor
DDInter196,Betamethasone (topical),DDInter1828,Tolbutamide,Minor
DDInter1881,Troglitazone,DDInter196,Betamethasone (topical),Minor
DDInter827,Glucagon,DDInter198,Betaxolol (ophthalmic),Minor
DDInter198,Betaxolol (ophthalmic),DDInter1021,Lanreotide,Moderate
DDInter1323,Octreotide,DDInter198,Betaxolol (ophthalmic),Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1398,Pasireotide,Moderate
DDInter197,Betaxolol,DDInter445,Corticotropin,Moderate
DDInter197,Betaxolol,DDInter1782,Tetracosactide,Moderate
DDInter197,Betaxolol,DDInter492,Deflazacort,Moderate
DDInter197,Betaxolol,DDInter747,Fludrocortisone,Moderate
DDInter827,Glucagon,DDInter197,Betaxolol,Minor
DDInter197,Betaxolol,DDInter1021,Lanreotide,Moderate
DDInter197,Betaxolol,DDInter1064,Levothyroxine,Minor
DDInter197,Betaxolol,DDInter1074,Liothyronine,Minor
DDInter197,Betaxolol,DDInter1191,Methylprednisolone,Moderate
DDInter1323,Octreotide,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter1398,Pasireotide,Moderate
DDInter197,Betaxolol,DDInter1513,Prednisolone,Moderate
DDInter197,Betaxolol,DDInter1515,Prednisone,Moderate
DDInter625,Elagolix,DDInter200,Betrixaban,Moderate
DDInter202,Bexarotene,DDInter625,Elagolix,Moderate
DDInter202,Bexarotene,DDInter747,Fludrocortisone,Moderate
DDInter202,Bexarotene,DDInter1191,Methylprednisolone,Moderate
DDInter1323,Octreotide,DDInter202,Bexarotene,Major
DDInter202,Bexarotene,DDInter1351,Osilodrostat,Moderate
DDInter202,Bexarotene,DDInter1513,Prednisolone,Moderate
DDInter202,Bexarotene,DDInter1515,Prednisone,Moderate
DDInter202,Bexarotene,DDInter1700,Somatrem,Major
DDInter1699,Somatotropin,DDInter202,Bexarotene,Major
DDInter204,Bicalutamide,DDInter625,Elagolix,Moderate
DDInter204,Bicalutamide,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter204,Bicalutamide,Moderate
DDInter204,Bicalutamide,DDInter1398,Pasireotide,Major
DDInter513,Dexamethasone,DDInter205,Bictegravir,Moderate
DDInter1513,Prednisolone,DDInter205,Bictegravir,Moderate
DDInter1515,Prednisone,DDInter205,Bictegravir,Moderate
DDInter1700,Somatrem,DDInter205,Bictegravir,Moderate
DDInter1699,Somatotropin,DDInter205,Bictegravir,Moderate
DDInter210,Binimetinib,DDInter625,Elagolix,Moderate
DDInter527,Dextromethorphan,DDInter381,Cinacalcet,Moderate
DDInter527,Dextromethorphan,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter527,Dextromethorphan,Moderate
DDInter445,Corticotropin,DDInter212,Bisacodyl,Moderate
DDInter1782,Tetracosactide,DDInter212,Bisacodyl,Moderate
DDInter212,Bisacodyl,DDInter492,Deflazacort,Moderate
DDInter747,Fludrocortisone,DDInter212,Bisacodyl,Moderate
DDInter1191,Methylprednisolone,DDInter212,Bisacodyl,Moderate
DDInter212,Bisacodyl,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter212,Bisacodyl,Moderate
DDInter1398,Pasireotide,DDInter212,Bisacodyl,Moderate
DDInter1513,Prednisolone,DDInter212,Bisacodyl,Moderate
DDInter1515,Prednisone,DDInter212,Bisacodyl,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter212,Bisacodyl,Moderate
DDInter216,Bisoprolol,DDInter445,Corticotropin,Moderate
DDInter216,Bisoprolol,DDInter1782,Tetracosactide,Moderate
DDInter216,Bisoprolol,DDInter492,Deflazacort,Moderate
DDInter216,Bisoprolol,DDInter747,Fludrocortisone,Moderate
DDInter827,Glucagon,DDInter216,Bisoprolol,Minor
DDInter216,Bisoprolol,DDInter1021,Lanreotide,Moderate
DDInter1064,Levothyroxine,DDInter216,Bisoprolol,Minor
DDInter1074,Liothyronine,DDInter216,Bisoprolol,Minor
DDInter216,Bisoprolol,DDInter1191,Methylprednisolone,Moderate
DDInter1323,Octreotide,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1398,Pasireotide,Moderate
DDInter216,Bisoprolol,DDInter1513,Prednisolone,Moderate
DDInter216,Bisoprolol,DDInter1515,Prednisone,Moderate
DDInter1064,Levothyroxine,DDInter279,Calcium Phosphate,Moderate
DDInter1074,Liothyronine,DDInter279,Calcium Phosphate,Moderate
DDInter818,Ginger,DDInter1351,Osilodrostat,Moderate
DDInter897,Ibandronate,DDInter688,Etelcalcetide,Major
DDInter222,Bortezomib,DDInter381,Cinacalcet,Moderate
DDInter222,Bortezomib,DDInter625,Elagolix,Minor
DDInter222,Bortezomib,DDInter1700,Somatrem,Minor
DDInter1699,Somatotropin,DDInter222,Bortezomib,Minor
DDInter223,Bosentan,DDInter492,Deflazacort,Major
DDInter223,Bosentan,DDInter625,Elagolix,Moderate
DDInter223,Bosentan,DDInter747,Fludrocortisone,Moderate
DDInter223,Bosentan,DDInter1191,Methylprednisolone,Moderate
DDInter223,Bosentan,DDInter1351,Osilodrostat,Moderate
DDInter223,Bosentan,DDInter1513,Prednisolone,Moderate
DDInter223,Bosentan,DDInter1515,Prednisone,Moderate
DDInter223,Bosentan,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter223,Bosentan,Moderate
DDInter224,Bosutinib,DDInter625,Elagolix,Moderate
DDInter224,Bosutinib,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1398,Pasireotide,Major
DDInter224,Bosutinib,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter224,Bosutinib,Moderate
DDInter228,Brentuximab vedotin,DDInter625,Elagolix,Moderate
DDInter1170,Methimazole,DDInter228,Brentuximab vedotin,Moderate
DDInter1398,Pasireotide,DDInter228,Brentuximab vedotin,Moderate
DDInter1541,Propylthiouracil,DDInter228,Brentuximab vedotin,Moderate
DDInter228,Brentuximab vedotin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter228,Brentuximab vedotin,Moderate
DDInter381,Cinacalcet,DDInter231,Brexpiprazole,Major
DDInter1700,Somatrem,DDInter231,Brexpiprazole,Moderate
DDInter1699,Somatotropin,DDInter231,Brexpiprazole,Moderate
DDInter381,Cinacalcet,DDInter233,Brigatinib,Moderate
DDInter625,Elagolix,DDInter233,Brigatinib,Moderate
DDInter1351,Osilodrostat,DDInter233,Brigatinib,Moderate
DDInter1700,Somatrem,DDInter233,Brigatinib,Moderate
DDInter1699,Somatotropin,DDInter233,Brigatinib,Moderate
DDInter1810,Timolol (ophthalmic),DDInter381,Cinacalcet,Moderate
DDInter1323,Octreotide,DDInter1810,Timolol (ophthalmic),Moderate
DDInter1810,Timolol (ophthalmic),DDInter1398,Pasireotide,Moderate
DDInter242,Bromfenac (ophthalmic),DDInter515,Dexamethasone (ophthalmic),Moderate
DDInter1514,Prednisolone (ophthalmic),DDInter242,Bromfenac (ophthalmic),Moderate
DDInter1599,Rimexolone (ophthalmic),DDInter242,Bromfenac (ophthalmic),Moderate
DDInter243,Bromocriptine,DDInter1021,Lanreotide,Moderate
DDInter1323,Octreotide,DDInter243,Bromocriptine,Moderate
DDInter243,Bromocriptine,DDInter1398,Pasireotide,Moderate
DDInter507,Desmopressin,DDInter246,Budesonide,Major
DDInter246,Budesonide,DDInter1351,Osilodrostat,Moderate
DDInter246,Budesonide,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter246,Budesonide,Moderate
DDInter247,Budesonide (nasal),DDInter1351,Osilodrostat,Moderate
DDInter248,Bumetanide,DDInter445,Corticotropin,Moderate
DDInter248,Bumetanide,DDInter1782,Tetracosactide,Moderate
DDInter248,Bumetanide,DDInter492,Deflazacort,Moderate
DDInter507,Desmopressin,DDInter248,Bumetanide,Major
DDInter248,Bumetanide,DDInter688,Etelcalcetide,Major
DDInter747,Fludrocortisone,DDInter248,Bumetanide,Moderate
DDInter248,Bumetanide,DDInter1191,Methylprednisolone,Moderate
DDInter1513,Prednisolone,DDInter248,Bumetanide,Moderate
DDInter1515,Prednisone,DDInter248,Bumetanide,Moderate
DDInter507,Desmopressin,DDInter251,Buprenorphine,Moderate
DDInter251,Buprenorphine,DDInter625,Elagolix,Moderate
DDInter251,Buprenorphine,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter251,Buprenorphine,Moderate
DDInter251,Buprenorphine,DDInter1398,Pasireotide,Major
DDInter1412,Pegvisomant,DDInter251,Buprenorphine,Moderate
DDInter251,Buprenorphine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter251,Buprenorphine,Moderate
DDInter381,Cinacalcet,DDInter253,Burosumab,Moderate
DDInter595,Doxercalciferol,DDInter253,Burosumab,Major
DDInter688,Etelcalcetide,DDInter253,Burosumab,Moderate
DDInter1394,Paricalcitol,DDInter253,Burosumab,Major
DDInter254,Buspirone,DDInter625,Elagolix,Moderate
DDInter254,Buspirone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter254,Buspirone,Moderate
DDInter257,Butalbital,DDInter595,Doxercalciferol,Moderate
DDInter257,Butalbital,DDInter625,Elagolix,Moderate
DDInter257,Butalbital,DDInter1074,Liothyronine,Moderate
DDInter257,Butalbital,DDInter1394,Paricalcitol,Moderate
DDInter507,Desmopressin,DDInter258,Butorphanol,Moderate
DDInter258,Butorphanol,DDInter625,Elagolix,Major
DDInter1412,Pegvisomant,DDInter258,Butorphanol,Moderate
DDInter258,Butorphanol,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter258,Butorphanol,Moderate
DDInter259,Cabazitaxel,DDInter625,Elagolix,Moderate
DDInter259,Cabazitaxel,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter259,Cabazitaxel,Moderate
DDInter262,Cabozantinib,DDInter625,Elagolix,Moderate
DDInter262,Cabozantinib,DDInter1351,Osilodrostat,Major
DDInter1375,Oxytocin,DDInter262,Cabozantinib,Major
DDInter1398,Pasireotide,DDInter262,Cabozantinib,Major
DDInter262,Cabozantinib,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter262,Cabozantinib,Moderate
DDInter492,Deflazacort,DDInter264,Calaspargase pegol,Moderate
DDInter1170,Methimazole,DDInter264,Calaspargase pegol,Moderate
DDInter1191,Methylprednisolone,DDInter264,Calaspargase pegol,Moderate
DDInter1398,Pasireotide,DDInter264,Calaspargase pegol,Moderate
DDInter1513,Prednisolone,DDInter264,Calaspargase pegol,Moderate
DDInter1515,Prednisone,DDInter264,Calaspargase pegol,Moderate
DDInter1541,Propylthiouracil,DDInter264,Calaspargase pegol,Moderate
DDInter265,Calcifediol,DDInter595,Doxercalciferol,Major
DDInter265,Calcifediol,DDInter1394,Paricalcitol,Major
DDInter267,Calcipotriol (topical),DDInter595,Doxercalciferol,Moderate
DDInter267,Calcipotriol (topical),DDInter1393,Parathyroid hormone,Moderate
DDInter1394,Paricalcitol,DDInter267,Calcipotriol (topical),Moderate
DDInter267,Calcipotriol (topical),DDInter1772,Teriparatide,Moderate
DDInter1636,Salmon calcitonin,DDInter380,Cimetidine,Minor
DDInter1636,Salmon calcitonin,DDInter688,Etelcalcetide,Major
DDInter1636,Salmon calcitonin,DDInter1081,Lithium carbonate,Moderate
DDInter268,Calcitriol,DDInter595,Doxercalciferol,Major
DDInter268,Calcitriol,DDInter1394,Paricalcitol,Major
DDInter269,Calcitriol (topical),DDInter595,Doxercalciferol,Moderate
DDInter269,Calcitriol (topical),DDInter1393,Parathyroid hormone,Moderate
DDInter269,Calcitriol (topical),DDInter1394,Paricalcitol,Moderate
DDInter269,Calcitriol (topical),DDInter1772,Teriparatide,Moderate
DDInter270,Calcium acetate,DDInter1064,Levothyroxine,Moderate
DDInter270,Calcium acetate,DDInter1074,Liothyronine,Moderate
DDInter537,Diclofenac,DDInter492,Deflazacort,Moderate
DDInter507,Desmopressin,DDInter537,Diclofenac,Moderate
DDInter537,Diclofenac,DDInter747,Fludrocortisone,Moderate
DDInter537,Diclofenac,DDInter1191,Methylprednisolone,Moderate
DDInter537,Diclofenac,DDInter1501,Potassium perchlorate,Moderate
DDInter537,Diclofenac,DDInter1513,Prednisolone,Moderate
DDInter537,Diclofenac,DDInter1515,Prednisone,Moderate
DDInter537,Diclofenac,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter537,Diclofenac,Moderate
DDInter537,Diclofenac,DDInter1857,Triamcinolone (ophthalmic),Moderate
DDInter445,Corticotropin,DDInter280,Canagliflozin,Moderate
DDInter1782,Tetracosactide,DDInter280,Canagliflozin,Moderate
DDInter280,Canagliflozin,DDInter492,Deflazacort,Moderate
DDInter515,Dexamethasone (ophthalmic),DDInter280,Canagliflozin,Minor
DDInter516,Dexamethasone (topical),DDInter280,Canagliflozin,Minor
DDInter747,Fludrocortisone,DDInter280,Canagliflozin,Moderate
DDInter1021,Lanreotide,DDInter280,Canagliflozin,Moderate
DDInter1064,Levothyroxine,DDInter280,Canagliflozin,Moderate
DDInter1074,Liothyronine,DDInter280,Canagliflozin,Moderate
DDInter1191,Methylprednisolone,DDInter280,Canagliflozin,Moderate
DDInter1192,Methylprednisolone (topical),DDInter280,Canagliflozin,Minor
DDInter1323,Octreotide,DDInter280,Canagliflozin,Moderate
DDInter1398,Pasireotide,DDInter280,Canagliflozin,Moderate
DDInter1412,Pegvisomant,DDInter280,Canagliflozin,Moderate
DDInter1513,Prednisolone,DDInter280,Canagliflozin,Moderate
DDInter1515,Prednisone,DDInter280,Canagliflozin,Moderate
DDInter1661,Sermorelin,DDInter280,Canagliflozin,Moderate
DDInter280,Canagliflozin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter280,Canagliflozin,Moderate
DDInter1773,Tesamorelin,DDInter280,Canagliflozin,Moderate
DDInter1800,Thyrotropin alfa,DDInter280,Canagliflozin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter280,Canagliflozin,Moderate
DDInter1858,Triamcinolone (topical),DDInter280,Canagliflozin,Minor
DDInter445,Corticotropin,DDInter281,Canakinumab,Moderate
DDInter1782,Tetracosactide,DDInter281,Canakinumab,Moderate
DDInter281,Canakinumab,DDInter492,Deflazacort,Moderate
DDInter747,Fludrocortisone,DDInter281,Canakinumab,Moderate
DDInter1191,Methylprednisolone,DDInter281,Canakinumab,Moderate
DDInter1513,Prednisolone,DDInter281,Canakinumab,Moderate
DDInter1515,Prednisone,DDInter281,Canakinumab,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter281,Canakinumab,Moderate
DDInter284,Cannabidiol,DDInter625,Elagolix,Moderate
DDInter1170,Methimazole,DDInter284,Cannabidiol,Moderate
DDInter1398,Pasireotide,DDInter284,Cannabidiol,Moderate
DDInter1541,Propylthiouracil,DDInter284,Cannabidiol,Moderate
DDInter287,Capmatinib,DDInter625,Elagolix,Moderate
DDInter1700,Somatrem,DDInter287,Capmatinib,Moderate
DDInter1699,Somatotropin,DDInter287,Capmatinib,Moderate
DDInter288,Capreomycin,DDInter445,Corticotropin,Moderate
DDInter288,Capreomycin,DDInter1782,Tetracosactide,Moderate
DDInter288,Capreomycin,DDInter492,Deflazacort,Moderate
DDInter288,Capreomycin,DDInter747,Fludrocortisone,Moderate
DDInter288,Capreomycin,DDInter1191,Methylprednisolone,Moderate
DDInter288,Capreomycin,DDInter1513,Prednisolone,Moderate
DDInter288,Capreomycin,DDInter1515,Prednisone,Moderate
DDInter292,Captopril,DDInter445,Corticotropin,Moderate
DDInter292,Captopril,DDInter1782,Tetracosactide,Moderate
DDInter292,Captopril,DDInter492,Deflazacort,Moderate
DDInter747,Fludrocortisone,DDInter292,Captopril,Moderate
DDInter1191,Methylprednisolone,DDInter292,Captopril,Moderate
DDInter1513,Prednisolone,DDInter292,Captopril,Moderate
DDInter1515,Prednisone,DDInter292,Captopril,Moderate
DDInter293,Carbamazepine,DDInter445,Corticotropin,Moderate
DDInter293,Carbamazepine,DDInter1782,Tetracosactide,Moderate
DDInter293,Carbamazepine,DDInter492,Deflazacort,Major
DDInter507,Desmopressin,DDInter293,Carbamazepine,Moderate
DDInter293,Carbamazepine,DDInter595,Doxercalciferol,Moderate
DDInter293,Carbamazepine,DDInter625,Elagolix,Moderate
DDInter293,Carbamazepine,DDInter747,Fludrocortisone,Moderate
DDInter1064,Levothyroxine,DDInter293,Carbamazepine,Moderate
DDInter1074,Liothyronine,DDInter293,Carbamazepine,Moderate
DDInter293,Carbamazepine,DDInter1191,Methylprednisolone,Moderate
DDInter293,Carbamazepine,DDInter1351,Osilodrostat,Major
DDInter293,Carbamazepine,DDInter1394,Paricalcitol,Moderate
DDInter293,Carbamazepine,DDInter1513,Prednisolone,Moderate
DDInter293,Carbamazepine,DDInter1515,Prednisone,Moderate
DDInter293,Carbamazepine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter293,Carbamazepine,Moderate
DDInter1064,Levothyroxine,DDInter1060,Levonordefrin,Moderate
DDInter1074,Liothyronine,DDInter1060,Levonordefrin,Moderate
DDInter1375,Oxytocin,DDInter1060,Levonordefrin,Moderate
DDInter561,Diltiazem,DDInter445,Corticotropin,Moderate
DDInter561,Diltiazem,DDInter1782,Tetracosactide,Moderate
DDInter561,Diltiazem,DDInter492,Deflazacort,Major
DDInter561,Diltiazem,DDInter625,Elagolix,Moderate
DDInter561,Diltiazem,DDInter747,Fludrocortisone,Moderate
DDInter561,Diltiazem,DDInter1021,Lanreotide,Moderate
DDInter561,Diltiazem,DDInter1191,Methylprednisolone,Moderate
DDInter1323,Octreotide,DDInter561,Diltiazem,Moderate
DDInter561,Diltiazem,DDInter1351,Osilodrostat,Moderate
DDInter561,Diltiazem,DDInter1398,Pasireotide,Moderate
DDInter561,Diltiazem,DDInter1513,Prednisolone,Moderate
DDInter561,Diltiazem,DDInter1515,Prednisone,Moderate
DDInter561,Diltiazem,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter561,Diltiazem,Moderate
DDInter300,Cariprazine,DDInter625,Elagolix,Moderate
DDInter300,Cariprazine,DDInter1351,Osilodrostat,Moderate
DDInter300,Cariprazine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter300,Cariprazine,Moderate
DDInter301,Carisoprodol,DDInter1351,Osilodrostat,Moderate
DDInter1707,Spironolactone,DDInter445,Corticotropin,Moderate
DDInter1707,Spironolactone,DDInter1782,Tetracosactide,Moderate
DDInter1707,Spironolactone,DDInter492,Deflazacort,Moderate
DDInter1707,Spironolactone,DDInter747,Fludrocortisone,Moderate
DDInter1707,Spironolactone,DDInter1191,Methylprednisolone,Moderate
DDInter1707,Spironolactone,DDInter1501,Potassium perchlorate,Major
DDInter1707,Spironolactone,DDInter1513,Prednisolone,Moderate
DDInter1707,Spironolactone,DDInter1515,Prednisone,Moderate
DDInter827,Glucagon,DDInter304,Carteolol (ophthalmic),Minor
DDInter304,Carteolol (ophthalmic),DDInter1021,Lanreotide,Moderate
DDInter1323,Octreotide,DDInter304,Carteolol (ophthalmic),Moderate
DDInter304,Carteolol (ophthalmic),DDInter1398,Pasireotide,Moderate
DDInter381,Cinacalcet,DDInter305,Carvedilol,Moderate
DDInter305,Carvedilol,DDInter445,Corticotropin,Moderate
DDInter305,Carvedilol,DDInter1782,Tetracosactide,Moderate
DDInter305,Carvedilol,DDInter492,Deflazacort,Moderate
DDInter747,Fludrocortisone,DDInter305,Carvedilol,Moderate
DDInter827,Glucagon,DDInter305,Carvedilol,Minor
DDInter305,Carvedilol,DDInter1021,Lanreotide,Moderate
DDInter1064,Levothyroxine,DDInter305,Carvedilol,Minor
DDInter1074,Liothyronine,DDInter305,Carvedilol,Minor
DDInter1170,Methimazole,DDInter305,Carvedilol,Moderate
DDInter1191,Methylprednisolone,DDInter305,Carvedilol,Moderate
DDInter1323,Octreotide,DDInter305,Carvedilol,Moderate
DDInter305,Carvedilol,DDInter1351,Osilodrostat,Moderate
DDInter305,Carvedilol,DDInter1398,Pasireotide,Moderate
DDInter1513,Prednisolone,DDInter305,Carvedilol,Moderate
DDInter1515,Prednisone,DDInter305,Carvedilol,Moderate
DDInter1541,Propylthiouracil,DDInter305,Carvedilol,Moderate
DDInter1164,Metformin,DDInter445,Corticotropin,Moderate
DDInter1164,Metformin,DDInter1192,Methylprednisolone (topical),Minor
DDInter1699,Somatotropin,DDInter1164,Metformin,Moderate
DDInter336,Celecoxib,DDInter492,Deflazacort,Moderate
DDInter336,Celecoxib,DDInter747,Fludrocortisone,Moderate
DDInter336,Celecoxib,DDInter1191,Methylprednisolone,Moderate
DDInter336,Celecoxib,DDInter1513,Prednisolone,Moderate
DDInter336,Celecoxib,DDInter1515,Prednisone,Moderate
